"ea_id","rural","sa1q01","sa1q02","sa1q03","sa1q04","sa1q05","sa1q06","sa1q07","cs8q00","cs8q01","cs8q02","cs8q03","cs8q04","cs8q05_a","cs8q05_b","cs8q05_c","cs8q05_d","cs8q05_e","cs8q05_f","cs8q05_g","cs8q05_h","cs8q06","cs8q07","cs8q08","cs8q09","cs8q10","cs8q11_a","cs8q11_b","cs8q11_c","cs8q11_d"
"07070302101",1,7,7,3,8,88,21,1,8,1,1,1,2,,,,,,,,,,5,0,0,,,,,
"07070302101",1,7,7,3,8,88,21,1,9,1,1,1,1,1,2,2,2,2,2,2,2,1,5,0,0,,,,,
"07070302101",1,7,7,3,8,88,21,1,10,1,1,1,1,1,2,2,2,2,2,2,2,1,5,0,0,,,,,
"07070302101",1,7,7,3,8,88,21,1,11,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"07070600103",0,7,7,6,8,88,1,3,1,1,2,1,1,1,2,2,2,2,2,2,2,1,3,0,0,,,,,
"07070600103",0,7,7,6,8,88,1,3,2,1,1,1,1,1,1,1,1,1,2,2,2,1,3,0,0,,,,,
"07070600103",0,7,7,6,8,88,1,3,3,1,1,1,1,1,1,1,1,1,2,1,2,1,3,0,0,,,,,
"07070600103",0,7,7,6,8,88,1,3,4,2,1,1,1,2,2,2,2,2,2,1,2,1,4,0,0,,,,,
"07070600103",0,7,7,6,8,88,1,3,5,2,2,2,1,2,2,1,1,2,2,1,2,1,1,12500,6500,1,1,1,1,1
"07070600103",0,7,7,6,8,88,1,3,6,1,1,1,1,1,2,1,1,2,2,1,2,1,2,9800,2000,1,1,2,2,2
"07070600103",0,7,7,6,8,88,1,3,7,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"07070600103",0,7,7,6,8,88,1,3,8,1,1,1,1,1,2,2,2,2,2,2,2,1,1,13000,5000,1,1,1,2,2
"07070600103",0,7,7,6,8,88,1,3,9,1,2,1,1,1,2,2,2,2,2,2,2,1,5,0,0,,,,,
"07070600103",0,7,7,6,8,88,1,3,10,1,1,1,1,1,1,1,1,2,2,2,2,1,4,0,0,,,,,
"07070600103",0,7,7,6,8,88,1,3,11,2,2,2,2,,,,,,,,,,4,0,0,,,,,
"07080100401",1,7,8,1,8,88,4,1,1,1,1,1,1,1,2,1,2,1,2,2,1,1,1,0,0,,2,2,2,2
"07080100401",1,7,8,1,8,88,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,,2,2,2,2
"07080100401",1,7,8,1,8,88,4,1,3,2,2,2,2,,,,,,,,,,1,1800000,5000,1,1,1,1,1
"07080100401",1,7,8,1,8,88,4,1,4,1,1,1,1,1,2,1,1,2,2,2,1,1,1,4000000,10000,1,1,1,1,1
"07080100401",1,7,8,1,8,88,4,1,5,1,1,1,1,1,1,1,1,2,1,1,1,1,5,0,0,,,,,
"07080100401",1,7,8,1,8,88,4,1,6,1,1,1,1,1,2,2,2,2,2,1,1,1,2,0,0,,2,2,2,2
"07080100401",1,7,8,1,8,88,4,1,7,1,1,1,1,1,1,1,2,2,2,1,1,1,5,0,0,,,,,
"07080100401",1,7,8,1,8,88,4,1,8,1,1,1,1,1,2,1,1,2,2,2,1,1,2,0,0,,2,2,2,2
"07080100401",1,7,8,1,8,88,4,1,9,1,1,1,1,1,2,1,2,2,2,2,1,1,4,0,0,,,,,
"07080100401",1,7,8,1,8,88,4,1,10,1,1,1,1,1,2,2,2,2,2,2,1,1,4,0,0,,,,,
"07080100401",1,7,8,1,8,88,4,1,11,1,1,1,2,,,,,,,,,,1,281000,10750,1,1,1,1,1
"07080300206",1,7,8,3,8,88,2,6,1,1,1,1,1,1,1,1,1,1,2,2,1,1,4,0,0,,,,,
"07080300206",1,7,8,3,8,88,2,6,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,28300,30000,1,1,1,1,1
"07080300206",1,7,8,3,8,88,2,6,3,2,2,2,2,,,,,,,,,,4,0,0,,,,,
"07080300206",1,7,8,3,8,88,2,6,4,2,2,2,2,,,,,,,,,,4,0,0,,,,,
"07080300206",1,7,8,3,8,88,2,6,5,2,2,2,2,,,,,,,,,,4,0,0,,,,,
"07080300206",1,7,8,3,8,88,2,6,6,2,2,2,2,,,,,,,,,,4,0,0,,,,,
"07080300206",1,7,8,3,8,88,2,6,7,2,2,2,2,,,,,,,,,,4,0,0,,,,,
"07080300206",1,7,8,3,8,88,2,6,8,2,2,2,2,,,,,,,,,,2,44960,48000,1,1,1,2,1
"07080300206",1,7,8,3,8,88,2,6,9,2,2,2,2,,,,,,,,,,4,0,0,,,,,
"07080300206",1,7,8,3,8,88,2,6,10,2,2,2,2,,,,,,,,,,4,0,0,,,,,
"07080300206",1,7,8,3,8,88,2,6,11,2,2,2,2,,,,,,,,,,4,0,0,,,,,
"07080301501",1,7,8,3,8,88,15,1,1,2,2,2,2,,,,,,,,,,4,0,0,,,,,
"07080301501",1,7,8,3,8,88,15,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,64000,62000,1,1,1,2,1
"07080301501",1,7,8,3,8,88,15,1,3,2,2,2,2,,,,,,,,,,4,0,0,,,,,
"07080301501",1,7,8,3,8,88,15,1,4,2,2,2,2,,,,,,,,,,4,0,0,,,,,
"07080301501",1,7,8,3,8,88,15,1,5,2,2,2,2,,,,,,,,,,4,0,0,,,,,
"07080301501",1,7,8,3,8,88,15,1,6,2,2,2,2,,,,,,,,,,4,0,0,,,,,
"07080301501",1,7,8,3,8,88,15,1,7,2,2,2,2,,,,,,,,,,4,0,0,,,,,
"07080301501",1,7,8,3,8,88,15,1,8,2,2,2,2,,,,,,,,,,4,0,0,,,,,
"07080301501",1,7,8,3,8,88,15,1,9,2,2,2,2,,,,,,,,,,4,0,0,,,,,
"07080301501",1,7,8,3,8,88,15,1,10,2,2,2,2,,,,,,,,,,4,0,0,,,,,
"07080301501",1,7,8,3,8,88,15,1,11,2,2,2,2,,,,,,,,,,4,0,0,,,,,
"07090200503",1,7,9,2,8,88,5,3,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,0,0,,1,2,2,2
"07090200503",1,7,9,2,8,88,5,3,2,1,1,1,1,1,1,2,2,1,2,1,2,1,5,0,0,,,,,
"07090200503",1,7,9,2,8,88,5,3,3,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"07090200503",1,7,9,2,8,88,5,3,4,1,1,1,1,1,2,2,2,2,2,1,2,1,1,51000,5000,1,1,1,2,2
"07090200503",1,7,9,2,8,88,5,3,5,1,1,1,1,1,1,2,2,2,2,2,2,1,5,0,0,,,,,
"07090200503",1,7,9,2,8,88,5,3,6,2,1,1,1,1,2,2,2,2,2,1,2,1,1,0,0,,1,1,1,2
"07090200503",1,7,9,2,8,88,5,3,7,2,2,2,2,,,,,,,,,,1,3000,3000,1,1,1,2,2
"07090200503",1,7,9,2,8,88,5,3,8,1,1,1,1,1,2,2,2,2,2,2,2,1,1,0,0,,1,1,2,2
"07090200503",1,7,9,2,8,88,5,3,9,1,1,1,1,1,2,2,2,2,2,2,2,1,5,0,0,,,,,
"07090200503",1,7,9,2,8,88,5,3,10,1,1,1,1,1,2,2,2,2,2,2,2,1,5,0,0,,,,,
"07090200503",1,7,9,2,8,88,5,3,11,2,2,2,2,,,,,,,,,,1,0,0,,1,1,2,2
"07090500303",1,7,9,5,8,88,3,3,1,1,1,1,1,1,2,2,2,2,2,2,2,1,3,0,0,,,,,
"07090500303",1,7,9,5,8,88,3,3,2,1,1,1,1,1,1,2,1,2,2,2,2,1,5,0,0,,,,,
"07090500303",1,7,9,5,8,88,3,3,3,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"07090500303",1,7,9,5,8,88,3,3,4,2,2,2,2,,,,,,,,,,1,27536,22150,1,1,1,2,1
"07090500303",1,7,9,5,8,88,3,3,5,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"07090500303",1,7,9,5,8,88,3,3,6,1,1,1,1,1,2,2,2,2,2,2,2,1,5,0,0,,,,,
"07090500303",1,7,9,5,8,88,3,3,7,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"07090500303",1,7,9,5,8,88,3,3,8,2,2,2,2,,,,,,,,,,2,0,0,,1,1,2,1
"07090500303",1,7,9,5,8,88,3,3,9,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"07090500303",1,7,9,5,8,88,3,3,10,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"07090500303",1,7,9,5,8,88,3,3,11,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"07090600104",0,7,9,6,1,1,1,4,1,1,1,1,2,,,,,,,,,,3,0,0,,,,,
"07090600104",0,7,9,6,1,1,1,4,2,1,1,1,1,1,2,2,2,2,2,2,2,1,5,0,0,,,,,
"07090600104",0,7,9,6,1,1,1,4,3,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"07090600104",0,7,9,6,1,1,1,4,4,2,2,2,2,,,,,,,,,,3,0,0,,,,,
"07090600104",0,7,9,6,1,1,1,4,5,1,1,1,1,1,2,2,2,2,2,2,2,1,1,45000,10000,3,1,1,2,2
"07090600104",0,7,9,6,1,1,1,4,6,2,2,2,2,,,,,,,,,,1,500000,30000,1,1,1,2,2
"07090600104",0,7,9,6,1,1,1,4,7,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"07090600104",0,7,9,6,1,1,1,4,8,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"07090600104",0,7,9,6,1,1,1,4,9,1,1,1,1,1,2,2,2,2,2,2,2,1,2,0,0,,1,1,2,2
"07090600104",0,7,9,6,1,1,1,4,10,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"07090600104",0,7,9,6,1,1,1,4,11,1,1,1,1,1,2,2,2,2,2,2,2,1,5,0,0,,,,,
"07090701501",1,7,9,7,8,88,15,1,1,2,1,1,1,1,2,1,1,2,2,2,2,1,5,0,0,,,,,
"07090701501",1,7,9,7,8,88,15,1,2,2,1,1,1,1,2,1,1,2,2,2,2,1,5,0,0,,,,,
"07090701501",1,7,9,7,8,88,15,1,3,2,2,2,2,,,,,,,,,,3,0,0,,,,,
"07090701501",1,7,9,7,8,88,15,1,4,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"07090701501",1,7,9,7,8,88,15,1,5,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"07090701501",1,7,9,7,8,88,15,1,6,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"07090701501",1,7,9,7,8,88,15,1,7,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"07090701501",1,7,9,7,8,88,15,1,8,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"07090701501",1,7,9,7,8,88,15,1,9,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"07090701501",1,7,9,7,8,88,15,1,10,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"07090701501",1,7,9,7,8,88,15,1,11,2,2,2,2,,,,,,,,,,3,0,0,,,,,
"07090900601",1,7,9,9,8,88,6,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,4,0,0,,,,,
"07090900601",1,7,9,9,8,88,6,1,2,2,2,2,2,,,,,,,,,,4,0,0,,,,,
"07090900601",1,7,9,9,8,88,6,1,3,2,2,2,2,,,,,,,,,,4,0,0,,,,,
"07090900601",1,7,9,9,8,88,6,1,4,2,2,2,2,,,,,,,,,,4,0,0,,,,,
"07090900601",1,7,9,9,8,88,6,1,5,2,2,2,2,,,,,,,,,,4,0,0,,,,,
"07090900601",1,7,9,9,8,88,6,1,6,2,2,2,2,,,,,,,,,,4,0,0,,,,,
"07090900601",1,7,9,9,8,88,6,1,7,2,2,2,2,,,,,,,,,,4,0,0,,,,,
"07090900601",1,7,9,9,8,88,6,1,8,2,2,2,2,,,,,,,,,,4,0,0,,,,,
"07090900601",1,7,9,9,8,88,6,1,9,2,2,2,2,,,,,,,,,,4,0,0,,,,,
"07090900601",1,7,9,9,8,88,6,1,10,2,2,2,2,,,,,,,,,,4,0,0,,,,,
"07090900601",1,7,9,9,8,88,6,1,11,2,2,2,2,,,,,,,,,,2,0,0,,1,1,2,1
"07100100403",1,7,10,1,8,88,4,3,1,1,1,1,1,1,2,1,1,2,2,2,2,1,5,0,0,,,,,
"07100100403",1,7,10,1,8,88,4,3,2,1,1,1,1,1,2,1,1,2,2,2,2,1,2,0,0,,1,1,1,1
"07100100403",1,7,10,1,8,88,4,3,3,2,2,1,1,1,2,1,1,2,2,2,2,1,2,0,0,,1,1,1,1
"07100100403",1,7,10,1,8,88,4,3,4,1,1,1,1,1,2,1,1,2,2,2,2,1,2,0,0,,1,1,1,1
"07100100403",1,7,10,1,8,88,4,3,5,1,1,1,1,1,2,1,1,2,2,2,2,1,2,0,0,,1,1,1,1
"07100100403",1,7,10,1,8,88,4,3,6,1,1,1,1,1,2,1,1,2,2,2,2,1,2,0,0,,1,1,1,1
"07100100403",1,7,10,1,8,88,4,3,7,1,1,1,1,1,2,1,1,2,2,2,2,1,2,0,0,,1,1,1,1
"07100100403",1,7,10,1,8,88,4,3,8,1,1,1,1,1,2,1,1,2,2,2,2,1,2,0,0,,1,1,1,1
"07100100403",1,7,10,1,8,88,4,3,9,1,1,1,1,1,2,1,1,2,2,2,2,1,2,0,0,,1,1,1,1
"07100100403",1,7,10,1,8,88,4,3,10,1,1,1,1,1,2,1,1,2,2,2,2,1,2,0,0,,1,1,1,1
"07100100403",1,7,10,1,8,88,4,3,11,1,1,1,2,,,,,,,,,,2,0,0,,1,1,1,1
"07100301001",1,7,10,3,8,88,10,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,3,0,0,,,,,
"07100301001",1,7,10,3,8,88,10,1,2,2,2,2,2,,,,,,,,,,3,0,0,,,,,
"07100301001",1,7,10,3,8,88,10,1,3,1,1,1,2,,,,,,,,,,3,0,0,,,,,
"07100301001",1,7,10,3,8,88,10,1,4,1,2,2,2,,,,,,,,,,3,0,0,,,,,
"07100301001",1,7,10,3,8,88,10,1,5,1,1,1,2,,,,,,,,,,3,0,0,,,,,
"07100301001",1,7,10,3,8,88,10,1,6,2,2,2,2,,,,,,,,,,3,0,0,,,,,
"07100301001",1,7,10,3,8,88,10,1,7,2,2,2,2,,,,,,,,,,2,0,0,,2,2,2,2
"07100301001",1,7,10,3,8,88,10,1,8,2,2,2,2,,,,,,,,,,2,0,0,,2,2,2,2
"07100301001",1,7,10,3,8,88,10,1,9,2,2,2,2,,,,,,,,,,3,0,0,,,,,
"07100301001",1,7,10,3,8,88,10,1,10,1,1,1,1,1,2,2,2,2,2,2,2,1,2,0,0,,2,2,2,2
"07100301001",1,7,10,3,8,88,10,1,11,1,1,1,2,,,,,,,,,,3,0,0,,,,,
"07100602401",1,7,10,6,8,88,24,1,1,1,2,1,2,,,,,,,,,,4,0,0,,,,,
"07100602401",1,7,10,6,8,88,24,1,2,1,1,1,1,1,1,1,1,2,2,2,2,1,1,0,0,,1,1,1,2
"07100602401",1,7,10,6,8,88,24,1,3,2,2,2,2,,,,,,,,,,1,0,0,,1,2,1,2
"07100602401",1,7,10,6,8,88,24,1,4,1,2,1,2,,,,,,,,,,5,0,0,,,,,
"07100602401",1,7,10,6,8,88,24,1,5,1,2,1,2,,,,,,,,,,4,0,0,,,,,
"07100602401",1,7,10,6,8,88,24,1,6,1,1,1,1,1,2,1,1,2,2,2,2,1,4,0,0,,,,,
"07100602401",1,7,10,6,8,88,24,1,7,2,2,2,2,,,,,,,,,,1,0,0,,1,2,2,2
"07100602401",1,7,10,6,8,88,24,1,8,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"07100602401",1,7,10,6,8,88,24,1,9,1,1,1,1,1,2,2,2,2,2,2,2,1,1,0,0,,1,1,2,2
"07100602401",1,7,10,6,8,88,24,1,10,1,1,1,1,1,2,1,2,2,2,2,2,1,5,0,0,,,,,
"07100602401",1,7,10,6,8,88,24,1,11,2,2,2,2,,,,,,,,,,1,70563,4442,1,1,1,1,1
"07100800105",0,7,10,8,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,130000,130000,1,1,1,2,2
"07100800105",0,7,10,8,1,1,1,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,0,,,,,
"07100800105",0,7,10,8,1,1,1,5,3,1,1,1,2,,,,,,,,,,5,0,0,,,,,
"07100800105",0,7,10,8,1,1,1,5,4,2,2,2,2,,,,,,,,,,1,0,0,,1,1,1,2
"07100800105",0,7,10,8,1,1,1,5,5,1,2,1,2,,,,,,,,,,5,0,0,,,,,
"07100800105",0,7,10,8,1,1,1,5,6,2,2,2,2,,,,,,,,,,3,0,0,,,,,
"07100800105",0,7,10,8,1,1,1,5,7,2,2,2,2,,,,,,,,,,1,0,0,,1,1,1,2
"07100800105",0,7,10,8,1,1,1,5,8,1,1,1,2,,,,,,,,,,3,0,0,,,,,
"07100800105",0,7,10,8,1,1,1,5,9,2,2,2,2,,,,,,,,,,3,0,0,,,,,
"07100800105",0,7,10,8,1,1,1,5,10,1,2,1,1,1,2,2,2,2,2,2,2,1,1,50000,500000,1,1,1,2,2
"07100901703",1,7,10,9,8,88,17,3,1,1,1,2,1,1,2,2,2,2,2,2,2,1,1,150000,30000,1,1,1,2,2
"07100901703",1,7,10,9,8,88,17,3,2,1,1,1,1,1,1,1,2,2,2,2,2,1,1,0,0,,2,2,2,2
"07100901703",1,7,10,9,8,88,17,3,3,1,1,2,1,2,2,1,2,2,2,2,2,1,1,1,925000,2,2,2,2,2
"07100901703",1,7,10,9,8,88,17,3,4,1,1,2,1,2,2,2,2,2,2,2,2,2,2,0,0,,2,2,2,2
"07100901703",1,7,10,9,8,88,17,3,5,1,1,2,1,2,2,2,1,2,2,2,2,1,2,0,0,,2,2,2,2
"07100901703",1,7,10,9,8,88,17,3,6,1,1,2,1,1,2,2,2,2,2,2,2,1,2,0,0,,2,2,2,2
"07100901703",1,7,10,9,8,88,17,3,7,2,2,2,2,,,,,,,,,,2,0,0,,2,2,2,2
"07100901703",1,7,10,9,8,88,17,3,8,1,1,2,1,1,2,1,2,2,2,2,2,1,2,0,0,,2,2,2,2
"07100901703",1,7,10,9,8,88,17,3,9,2,2,2,2,,,,,,,,,,1,0,0,,2,2,2,2
"07100901703",1,7,10,9,8,88,17,3,10,1,1,1,1,2,2,2,2,2,2,2,2,2,2,0,0,,2,2,2,2
"07100901703",1,7,10,9,8,88,17,3,11,1,1,1,1,1,2,1,2,2,2,2,2,1,2,0,0,,2,2,2,2
"07101202901",1,7,10,12,8,88,29,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,0,0,,1,1,2,2
"07101202901",1,7,10,12,8,88,29,1,2,1,1,1,1,1,1,1,1,2,2,2,2,1,1,0,0,,1,1,2,2
"07101202901",1,7,10,12,8,88,29,1,3,2,1,1,2,,,,,,,,,,3,0,0,,,,,
"07101202901",1,7,10,12,8,88,29,1,4,1,1,1,2,,,,,,,,,,3,0,0,,,,,
"07101202901",1,7,10,12,8,88,29,1,5,2,1,1,2,,,,,,,,,,4,0,0,,,,,
"07101202901",1,7,10,12,8,88,29,1,6,1,1,1,1,1,2,1,2,2,2,2,2,1,3,0,0,,,,,
"07101202901",1,7,10,12,8,88,29,1,7,2,1,1,1,2,2,2,2,2,2,2,2,2,4,0,0,,,,,
"07101202901",1,7,10,12,8,88,29,1,8,2,1,1,2,,,,,,,,,,5,0,0,,,,,
"07101202901",1,7,10,12,8,88,29,1,9,1,1,1,1,1,1,2,1,2,2,2,2,1,3,0,0,,,,,
"07101202901",1,7,10,12,8,88,29,1,10,1,1,1,1,1,2,2,2,2,2,2,2,1,4,0,0,,,,,
"07101202901",1,7,10,12,8,88,29,1,11,1,1,1,2,,,,,,,,,,1,135150,103150,1,1,1,1,2
"07110100201",1,7,11,1,8,88,2,1,1,1,1,1,1,1,2,1,2,2,2,2,2,1,5,0,0,,,,,
"07110100201",1,7,11,1,8,88,2,1,2,1,1,1,2,,,,,,,,,,5,0,0,,,,,
"07110100201",1,7,11,1,8,88,2,1,3,1,2,1,1,1,1,2,1,2,2,2,2,1,1,160000,5000,1,1,2,2,2
"07110100201",1,7,11,1,8,88,2,1,4,1,2,1,1,1,1,2,2,2,2,1,2,1,5,0,0,,,,,
"07110100201",1,7,11,1,8,88,2,1,5,1,2,1,2,,,,,,,,,,5,0,0,,,,,
"07110100201",1,7,11,1,8,88,2,1,6,1,1,1,2,,,,,,,,,,1,47000,47000,1,1,1,1,1
"07110100201",1,7,11,1,8,88,2,1,7,1,2,1,2,,,,,,,,,,3,0,0,,,,,
"07110100201",1,7,11,1,8,88,2,1,8,1,1,1,2,,,,,,,,,,5,0,0,,,,,
"07110100201",1,7,11,1,8,88,2,1,9,1,1,1,2,,,,,,,,,,5,0,0,,,,,
"07110100201",1,7,11,1,8,88,2,1,10,1,1,1,2,,,,,,,,,,5,0,0,,,,,
"07110100201",1,7,11,1,8,88,2,1,11,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"07110301302",1,7,11,3,8,88,13,2,1,1,1,1,1,1,2,2,2,2,2,2,2,1,5,0,0,,,,,
"07110301302",1,7,11,3,8,88,13,2,2,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"07110301302",1,7,11,3,8,88,13,2,3,1,1,1,1,1,2,2,2,2,2,2,2,1,5,0,0,,,,,
"07110301302",1,7,11,3,8,88,13,2,4,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"07110301302",1,7,11,3,8,88,13,2,5,1,1,1,1,1,2,2,2,2,2,2,2,1,5,0,0,,,,,
"07110301302",1,7,11,3,8,88,13,2,6,2,1,1,1,1,2,2,2,2,2,2,2,1,5,0,0,,,,,
"07110301302",1,7,11,3,8,88,13,2,7,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"07110301302",1,7,11,3,8,88,13,2,8,1,1,1,1,1,2,2,2,2,2,2,2,1,5,0,0,,,,,
"07110301302",1,7,11,3,8,88,13,2,9,2,1,1,1,1,2,2,2,2,2,2,2,1,5,0,0,,,,,
"07110301302",1,7,11,3,8,88,13,2,10,1,1,1,1,1,2,2,2,2,2,2,2,1,5,0,0,,,,,
"07110301302",1,7,11,3,8,88,13,2,11,2,2,2,2,,,,,,,,,,1,0,0,,1,1,2,2
"07110400302",0,7,11,4,1,1,3,2,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,0,0,,1,2,1,2
"07110400302",0,7,11,4,1,1,3,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,1,0,0,,2,1,2,2
"07110400302",0,7,11,4,1,1,3,2,3,2,2,2,2,,,,,,,,,,1,0,0,,1,1,1,2
"07110400302",0,7,11,4,1,1,3,2,4,1,1,1,1,1,2,2,2,2,2,2,2,1,4,0,0,,,,,
"07110400302",0,7,11,4,1,1,3,2,5,1,1,1,1,1,2,1,1,2,2,1,2,1,1,0,0,,1,1,1,2
"07110400302",0,7,11,4,1,1,3,2,6,2,1,1,1,1,2,2,2,2,2,2,2,1,5,0,0,,,,,
"07110400302",0,7,11,4,1,1,3,2,7,2,2,2,2,,,,,,,,,,1,0,0,,1,2,2,2
"07110400302",0,7,11,4,1,1,3,2,8,2,2,2,2,,,,,,,,,,1,0,0,,2,2,2,2
"07110400302",0,7,11,4,1,1,3,2,9,2,2,2,2,,,,,,,,,,3,0,0,,,,,
"07110400302",0,7,11,4,1,1,3,2,10,1,1,1,1,1,2,2,2,2,2,2,2,1,1,0,0,,1,1,1,2
"07110400302",0,7,11,4,1,1,3,2,11,2,2,2,2,,,,,,,,,,1,0,0,,2,2,2,2
"07110401603",1,7,11,4,8,88,16,3,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,0,0,,1,1,2,2
"07110401603",1,7,11,4,8,88,16,3,2,2,1,1,1,1,1,1,2,2,2,2,2,1,4,0,0,,,,,
"07110401603",1,7,11,4,8,88,16,3,3,2,2,2,2,,,,,,,,,,1,0,0,,2,1,2,2
"07110401603",1,7,11,4,8,88,16,3,4,2,1,1,1,1,2,1,2,2,2,2,2,1,3,0,0,,,,,
"07110401603",1,7,11,4,8,88,16,3,5,1,1,1,1,1,2,1,2,2,2,2,2,1,1,250000,4000,1,1,1,1,1
"07110401603",1,7,11,4,8,88,16,3,6,2,1,1,1,1,2,2,2,2,2,2,2,1,1,0,0,,1,2,1,2
"07110401603",1,7,11,4,8,88,16,3,7,2,2,2,2,,,,,,,,,,1,0,0,,1,1,1,1
"07110401603",1,7,11,4,8,88,16,3,8,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"07110401603",1,7,11,4,8,88,16,3,9,2,1,1,1,1,2,2,2,2,2,2,2,1,4,0,0,,,,,
"07110401603",1,7,11,4,8,88,16,3,10,2,1,1,1,1,2,2,2,2,2,2,2,1,5,0,0,,,,,
"07110401603",1,7,11,4,8,88,16,3,11,2,2,2,2,,,,,,,,,,4,0,0,,,,,
"07110502003",1,7,11,5,8,88,20,3,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,0,0,,1,1,2,1
"07110502003",1,7,11,5,8,88,20,3,2,1,1,1,2,,,,,,,,,,1,0,0,,1,1,2,1
"07110502003",1,7,11,5,8,88,20,3,3,1,1,1,1,1,2,2,2,2,2,2,2,1,1,0,0,,1,2,2,1
"07110502003",1,7,11,5,8,88,20,3,4,1,1,1,1,1,2,1,2,2,2,2,2,1,2,0,0,,2,2,2,2
"07110502003",1,7,11,5,8,88,20,3,5,1,1,1,1,1,2,2,2,2,2,2,2,1,1,0,0,,1,1,2,1
"07110502003",1,7,11,5,8,88,20,3,6,2,1,1,2,,,,,,,,,,1,0,0,,2,1,2,2
"07110502003",1,7,11,5,8,88,20,3,7,1,1,1,1,1,2,2,2,2,1,2,2,1,1,0,0,,1,1,2,2
"07110502003",1,7,11,5,8,88,20,3,8,2,2,2,2,,,,,,,,,,1,0,0,,1,2,2,2
"07110502003",1,7,11,5,8,88,20,3,9,2,1,1,1,1,2,2,2,2,2,2,2,1,2,0,0,,2,2,2,2
"07110502003",1,7,11,5,8,88,20,3,10,1,2,1,1,1,2,2,2,2,2,2,2,1,1,0,0,,2,2,2,2
"07110502003",1,7,11,5,8,88,20,3,11,2,2,2,2,,,,,,,,,,1,0,0,,2,2,2,2
"07110800501",1,7,11,8,8,88,5,1,1,1,1,1,1,1,2,1,2,2,2,2,2,1,5,0,0,,,,,
"07110800501",1,7,11,8,8,88,5,1,2,1,1,1,1,1,2,1,1,2,2,2,2,1,5,0,0,,,,,
"07110800501",1,7,11,8,8,88,5,1,3,2,2,2,2,,,,,,,,,,5,0,0,,,,,
"07110800501",1,7,11,8,8,88,5,1,4,1,1,1,2,,,,,,,,,,5,0,0,,,,,
"07110800501",1,7,11,8,8,88,5,1,5,1,1,1,2,,,,,,,,,,2,800000,0,1,1,1,2,2
"07110800501",1,7,11,8,8,88,5,1,6,2,1,1,2,,,,,,,,,,5,0,0,,,,,
"07110800501",1,7,11,8,8,88,5,1,7,1,1,1,2,,,,,,,,,,5,0,0,,,,,
"07110800501",1,7,11,8,8,88,5,1,8,1,1,1,2,,,,,,,,,,5,0,0,,,,,
"07110800501",1,7,11,8,8,88,5,1,9,2,1,1,2,,,,,,,,,,5,0,0,,,,,
"07110800501",1,7,11,8,8,88,5,1,10,1,1,1,2,,,,,,,,,,5,0,0,,,,,
"07110800501",1,7,11,8,8,88,5,1,11,2,2,2,2,,,,,,,,,,4,0,0,,,,,
"07120100102",1,7,12,1,8,88,1,2,1,1,1,1,1,1,2,1,2,2,2,2,1,1,3,0,0,,,,,
"07120100102",1,7,12,1,8,88,1,2,2,1,1,1,1,1,1,2,2,2,2,2,1,1,1,0,0,,1,1,2,2
"07120100102",1,7,12,1,8,88,1,2,3,2,2,2,2,,,,,,,,,,3,0,0,,,,,
