"individual_id","holder_id","household_id","ea_id","rural","pw","saq01","saq02","saq03","saq04","saq05","saq06","ph_saq07","ph_s1q00","ph_s1q02","ph_s1q03","ph_s1q04","ph_s1q05"
"0702070100101901","0702070100101901","07020701001019","07020701001",1,5465.8720703125,7,2,7,10,1,19,1,1,37,2,3,"X"
"0702070100101902","0702070100101901","07020701001019","07020701001",1,5465.8720703125,7,2,7,10,1,19,1,2,15,1,4,
"0702070100101903","0702070100101901","07020701001019","07020701001",1,5465.8720703125,7,2,7,10,1,19,1,3,17,2,4,
"0702070100101904","0702070100101901","07020701001019","07020701001",1,5465.8720703125,7,2,7,10,1,19,1,4,12,2,4,
"0702070100101905","0702070100101901","07020701001019","07020701001",1,5465.8720703125,7,2,7,10,1,19,1,5,5,1,4,
"0702070100101906","0702070100101901","07020701001019","07020701001",1,5465.8720703125,7,2,7,10,1,19,1,6,7,2,4,
"0702070100101907","0702070100101901","07020701001019","07020701001",1,5465.8720703125,7,2,7,10,1,19,1,7,9,2,4,
"0702070100102901","0702070100102901","07020701001029","07020701001",1,5465.8720703125,7,2,7,10,1,29,1,1,31,1,3,"X"
"0702070100102902","0702070100102901","07020701001029","07020701001",1,5465.8720703125,7,2,7,10,1,29,1,2,27,2,4,
"0702070100102903","0702070100102901","07020701001029","07020701001",1,5465.8720703125,7,2,7,10,1,29,1,3,15,1,4,
"0702070100102904","0702070100102901","07020701001029","07020701001",1,5465.8720703125,7,2,7,10,1,29,1,4,11,1,4,
"0702070100102905","0702070100102901","07020701001029","07020701001",1,5465.8720703125,7,2,7,10,1,29,1,5,5,1,4,
"0702070100102906","0702070100102901","07020701001029","07020701001",1,5465.8720703125,7,2,7,10,1,29,1,6,13,2,4,
"0702070100102907","0702070100102901","07020701001029","07020701001",1,5465.8720703125,7,2,7,10,1,29,1,7,8,2,4,
"0702070100103401","0702070100103401","07020701001034","07020701001",1,5465.8720703125,7,2,7,10,1,34,1,1,53,1,3,"X"
"0702070100103402","0702070100103401","07020701001034","07020701001",1,5465.8720703125,7,2,7,10,1,34,1,2,35,2,4,
"0702070100103403","0702070100103401","07020701001034","07020701001",1,5465.8720703125,7,2,7,10,1,34,1,3,18,2,4,
"0702070100103404","0702070100103401","07020701001034","07020701001",1,5465.8720703125,7,2,7,10,1,34,1,4,16,2,4,
"0702070100103405","0702070100103401","07020701001034","07020701001",1,5465.8720703125,7,2,7,10,1,34,1,5,13,2,4,
"0702070100103406","0702070100103401","07020701001034","07020701001",1,5465.8720703125,7,2,7,10,1,34,1,6,11,2,4,
"0702070100103407","0702070100103401","07020701001034","07020701001",1,5465.8720703125,7,2,7,10,1,34,1,7,9,2,4,
"0702070100104901","0702070100104901","07020701001049","07020701001",1,5465.8720703125,7,2,7,10,1,49,1,1,53,1,3,"X"
"0702070100104902","0702070100104901","07020701001049","07020701001",1,5465.8720703125,7,2,7,10,1,49,1,2,47,2,4,
"0702070100104903","0702070100104901","07020701001049","07020701001",1,5465.8720703125,7,2,7,10,1,49,1,3,30,1,4,
"0702070100104904","0702070100104901","07020701001049","07020701001",1,5465.8720703125,7,2,7,10,1,49,1,4,21,2,4,
"0702070100104905","0702070100104901","07020701001049","07020701001",1,5465.8720703125,7,2,7,10,1,49,1,5,19,2,4,
"0702070100104906","0702070100104901","07020701001049","07020701001",1,5465.8720703125,7,2,7,10,1,49,1,6,13,1,4,
"0702070100106401","0702070100106401","07020701001064","07020701001",1,5465.8720703125,7,2,7,10,1,64,1,1,34,1,3,"X"
"0702070100106402","0702070100106401","07020701001064","07020701001",1,5465.8720703125,7,2,7,10,1,64,1,2,28,2,4,
"0702070100106403","0702070100106401","07020701001064","07020701001",1,5465.8720703125,7,2,7,10,1,64,1,3,14,2,4,
"0702070100106404","0702070100106401","07020701001064","07020701001",1,5465.8720703125,7,2,7,10,1,64,1,4,10,1,4,
"0702070100106405","0702070100106401","07020701001064","07020701001",1,5465.8720703125,7,2,7,10,1,64,1,5,2,2,4,
"0702070100107901","0702070100107901","07020701001079","07020701001",1,5465.8720703125,7,2,7,10,1,79,1,1,26,1,3,"X"
"0702070100107902","0702070100107901","07020701001079","07020701001",1,5465.8720703125,7,2,7,10,1,79,1,2,21,2,4,
"0702070100107903","0702070100107901","07020701001079","07020701001",1,5465.8720703125,7,2,7,10,1,79,1,3,3,2,4,
"0702070100107904","0702070100107901","07020701001079","07020701001",1,5465.8720703125,7,2,7,10,1,79,1,4,14,2,4,
"0702070100107905","0702070100107901","07020701001079","07020701001",1,5465.8720703125,7,2,7,10,1,79,1,5,16,2,4,
"0702070100109401","0702070100109401","07020701001094","07020701001",1,5465.8720703125,7,2,7,10,1,94,1,1,67,1,3,"X"
"0702070100109402","0702070100109401","07020701001094","07020701001",1,5465.8720703125,7,2,7,10,1,94,1,2,50,2,4,
"0702070100109403","0702070100109401","07020701001094","07020701001",1,5465.8720703125,7,2,7,10,1,94,1,3,22,2,4,
"0702070100109404","0702070100109401","07020701001094","07020701001",1,5465.8720703125,7,2,7,10,1,94,1,4,13,2,4,
"0702070100109405","0702070100109401","07020701001094","07020701001",1,5465.8720703125,7,2,7,10,1,94,1,5,9,1,4,
"0702070100109406","0702070100109401","07020701001094","07020701001",1,5465.8720703125,7,2,7,10,1,94,1,6,10,1,4,
"0702070100110901","0702070100110901","07020701001109","07020701001",1,5465.8720703125,7,2,7,10,1,109,1,1,37,1,3,"X"
"0702070100110902","0702070100110901","07020701001109","07020701001",1,5465.8720703125,7,2,7,10,1,109,1,2,28,2,4,
"0702070100110903","0702070100110901","07020701001109","07020701001",1,5465.8720703125,7,2,7,10,1,109,1,3,10,2,4,
"0702070100110904","0702070100110901","07020701001109","07020701001",1,5465.8720703125,7,2,7,10,1,109,1,4,7,1,4,
"0702070100110905","0702070100110901","07020701001109","07020701001",1,5465.8720703125,7,2,7,10,1,109,1,5,2,2,4,
"0702070100112401","0702070100112401","07020701001124","07020701001",1,5465.8720703125,7,2,7,10,1,124,1,1,36,1,3,"X"
"0702070100112402","0702070100112401","07020701001124","07020701001",1,5465.8720703125,7,2,7,10,1,124,1,2,25,2,4,
"0702070100112403","0702070100112401","07020701001124","07020701001",1,5465.8720703125,7,2,7,10,1,124,1,3,12,1,4,
"0702070100112404","0702070100112401","07020701001124","07020701001",1,5465.8720703125,7,2,7,10,1,124,1,4,9,2,4,
"0702070100113901","0702070100113901","07020701001139","07020701001",1,5465.8720703125,7,2,7,10,1,139,1,1,47,1,3,"X"
"0702070100113902","0702070100113901","07020701001139","07020701001",1,5465.8720703125,7,2,7,10,1,139,1,2,31,2,4,
"0702070100113903","0702070100113901","07020701001139","07020701001",1,5465.8720703125,7,2,7,10,1,139,1,3,26,2,4,
"0702070100113904","0702070100113901","07020701001139","07020701001",1,5465.8720703125,7,2,7,10,1,139,1,4,23,2,4,
"0702070100113905","0702070100113901","07020701001139","07020701001",1,5465.8720703125,7,2,7,10,1,139,1,5,16,2,4,
"0702070100113906","0702070100113901","07020701001139","07020701001",1,5465.8720703125,7,2,7,10,1,139,1,6,14,2,4,
"0702070100113907","0702070100113901","07020701001139","07020701001",1,5465.8720703125,7,2,7,10,1,139,1,7,11,2,4,
"0702070100113908","0702070100113901","07020701001139","07020701001",1,5465.8720703125,7,2,7,10,1,139,1,8,9,2,4,
"0702070100113909","0702070100113901","07020701001139","07020701001",1,5465.8720703125,7,2,7,10,1,139,1,9,6,1,4,
"0702070100113910","0702070100113901","07020701001139","07020701001",1,5465.8720703125,7,2,7,10,1,139,1,10,3,1,4,
"0702100140100301","0702100140100301","07021001401003","07021001401",1,5144.35009765625,7,2,10,14,1,3,1,1,37,1,3,"X"
"0702100140100302","0702100140100301","07021001401003","07021001401",1,5144.35009765625,7,2,10,14,1,3,1,2,35,2,4,
"0702100140100303","0702100140100301","07021001401003","07021001401",1,5144.35009765625,7,2,10,14,1,3,1,3,17,1,4,
"0702100140100304","0702100140100301","07021001401003","07021001401",1,5144.35009765625,7,2,10,14,1,3,1,4,14,1,4,
"0702100140100305","0702100140100301","07021001401003","07021001401",1,5144.35009765625,7,2,10,14,1,3,1,5,11,2,4,
"0702100140100306","0702100140100301","07021001401003","07021001401",1,5144.35009765625,7,2,10,14,1,3,1,6,8,1,4,
"0702100140100307","0702100140100301","07021001401003","07021001401",1,5144.35009765625,7,2,10,14,1,3,1,7,5,2,4,
"0702100140101501","0702100140101501","07021001401015","07021001401",1,5144.35009765625,7,2,10,14,1,15,1,1,44,1,3,"X"
"0702100140101502","0702100140101501","07021001401015","07021001401",1,5144.35009765625,7,2,10,14,1,15,1,2,41,2,4,
"0702100140101503","0702100140101501","07021001401015","07021001401",1,5144.35009765625,7,2,10,14,1,15,1,3,20,1,4,
"0702100140101504","0702100140101501","07021001401015","07021001401",1,5144.35009765625,7,2,10,14,1,15,1,4,17,1,4,
"0702100140101505","0702100140101501","07021001401015","07021001401",1,5144.35009765625,7,2,10,14,1,15,1,5,14,2,4,
"0702100140101506","0702100140101501","07021001401015","07021001401",1,5144.35009765625,7,2,10,14,1,15,1,6,11,1,4,
"0702100140101507","0702100140101501","07021001401015","07021001401",1,5144.35009765625,7,2,10,14,1,15,1,7,8,1,4,
"0702100140101508","0702100140101501","07021001401015","07021001401",1,5144.35009765625,7,2,10,14,1,15,1,8,5,1,4,
"0702100140101509","0702100140101501","07021001401015","07021001401",1,5144.35009765625,7,2,10,14,1,15,1,9,2,1,4,
"0702100140102101","0702100140102101","07021001401021","07021001401",1,5144.35009765625,7,2,10,14,1,21,1,1,41,1,3,"X"
"0702100140102102","0702100140102101","07021001401021","07021001401",1,5144.35009765625,7,2,10,14,1,21,1,2,36,2,4,
"0702100140102103","0702100140102101","07021001401021","07021001401",1,5144.35009765625,7,2,10,14,1,21,1,3,15,2,4,
"0702100140102104","0702100140102101","07021001401021","07021001401",1,5144.35009765625,7,2,10,14,1,21,1,4,12,2,4,
"0702100140102105","0702100140102101","07021001401021","07021001401",1,5144.35009765625,7,2,10,14,1,21,1,5,9,1,4,
"0702100140102106","0702100140102101","07021001401021","07021001401",1,5144.35009765625,7,2,10,14,1,21,1,6,6,1,4,
"0702100140102107","0702100140102101","07021001401021","07021001401",1,5144.35009765625,7,2,10,14,1,21,1,7,3,1,4,
"0702100140103301","0702100140103301","07021001401033","07021001401",1,5144.35009765625,7,2,10,14,1,33,1,1,24,1,3,"X"
"0702100140103302","0702100140103301","07021001401033","07021001401",1,5144.35009765625,7,2,10,14,1,33,1,2,22,2,4,
"0702100140103303","0702100140103301","07021001401033","07021001401",1,5144.35009765625,7,2,10,14,1,33,1,3,4,1,4,
"0702100140103304","0702100140103301","07021001401033","07021001401",1,5144.35009765625,7,2,10,14,1,33,1,4,1,1,4,
"0702100140103901","0702100140103901","07021001401039","07021001401",1,5144.35009765625,7,2,10,14,1,39,1,1,42,1,3,"X"
"0702100140103902","0702100140103901","07021001401039","07021001401",1,5144.35009765625,7,2,10,14,1,39,1,2,7,1,4,
"0702100140103903","0702100140103901","07021001401039","07021001401",1,5144.35009765625,7,2,10,14,1,39,1,3,4,1,4,
"0702100140103904","0702100140103901","07021001401039","07021001401",1,5144.35009765625,7,2,10,14,1,39,1,4,16,2,4,
"0702100140105701","0702100140105701","07021001401057","07021001401",1,5144.35009765625,7,2,10,14,1,57,1,1,25,1,3,"X"
"0702100140105702","0702100140105701","07021001401057","07021001401",1,5144.35009765625,7,2,10,14,1,57,1,2,21,2,4,
"0702100140105703","0702100140105701","07021001401057","07021001401",1,5144.35009765625,7,2,10,14,1,57,1,3,13,1,4,
"0702100140105704","0702100140105701","07021001401057","07021001401",1,5144.35009765625,7,2,10,14,1,57,1,4,9,1,4,
"0702100140107501","0702100140107501","07021001401075","07021001401",1,5144.35009765625,7,2,10,14,1,75,1,1,44,1,3,"X"
"0702100140107502","0702100140107501","07021001401075","07021001401",1,5144.35009765625,7,2,10,14,1,75,1,2,32,2,4,
"0702100140107503","0702100140107501","07021001401075","07021001401",1,5144.35009765625,7,2,10,14,1,75,1,3,12,2,4,
"0702100140107504","0702100140107501","07021001401075","07021001401",1,5144.35009765625,7,2,10,14,1,75,1,4,9,1,4,
"0702100140107505","0702100140107501","07021001401075","07021001401",1,5144.35009765625,7,2,10,14,1,75,1,5,6,2,4,
"0702100140107506","0702100140107501","07021001401075","07021001401",1,5144.35009765625,7,2,10,14,1,75,1,6,3,2,4,
"0702100140109301","0702100140109301","07021001401093","07021001401",1,5144.35009765625,7,2,10,14,1,93,1,1,43,1,3,"X"
"0702100140109302","0702100140109301","07021001401093","07021001401",1,5144.35009765625,7,2,10,14,1,93,1,2,40,2,4,
"0702100140109303","0702100140109301","07021001401093","07021001401",1,5144.35009765625,7,2,10,14,1,93,1,3,22,2,4,
"0702100140109304","0702100140109301","07021001401093","07021001401",1,5144.35009765625,7,2,10,14,1,93,1,4,19,2,4,
"0702100140109305","0702100140109301","07021001401093","07021001401",1,5144.35009765625,7,2,10,14,1,93,1,5,16,1,4,
"0702100140109306","0702100140109301","07021001401093","07021001401",1,5144.35009765625,7,2,10,14,1,93,1,6,13,2,4,
"0702100140109307","0702100140109301","07021001401093","07021001401",1,5144.35009765625,7,2,10,14,1,93,1,7,10,2,4,
"0702100140109308","0702100140109301","07021001401093","07021001401",1,5144.35009765625,7,2,10,14,1,93,1,8,7,2,4,
"0702100140109309","0702100140109301","07021001401093","07021001401",1,5144.35009765625,7,2,10,14,1,93,1,9,5,1,4,
"0702100140109310","0702100140109301","07021001401093","07021001401",1,5144.35009765625,7,2,10,14,1,93,1,10,3,2,4,
"0702100140111101","0702100140111101","07021001401111","07021001401",1,5144.35009765625,7,2,10,14,1,111,1,1,29,1,3,"X"
"0702100140111102","0702100140111101","07021001401111","07021001401",1,5144.35009765625,7,2,10,14,1,111,1,2,16,2,4,
"0702100140111103","0702100140111101","07021001401111","07021001401",1,5144.35009765625,7,2,10,14,1,111,1,3,13,1,4,
"0702100140112901","0702100140112901","07021001401129","07021001401",1,5144.35009765625,7,2,10,14,1,129,1,1,43,2,3,"X"
"0702100140112902","0702100140112901","07021001401129","07021001401",1,5144.35009765625,7,2,10,14,1,129,1,2,28,1,4,
"0702100140112903","0702100140112901","07021001401129","07021001401",1,5144.35009765625,7,2,10,14,1,129,1,3,25,2,4,
"0702100140112904","0702100140112901","07021001401129","07021001401",1,5144.35009765625,7,2,10,14,1,129,1,4,22,2,4,
"0702100140112905","0702100140112901","07021001401129","07021001401",1,5144.35009765625,7,2,10,14,1,129,1,5,19,2,4,
"0702100140112906","0702100140112901","07021001401129","07021001401",1,5144.35009765625,7,2,10,14,1,129,1,6,16,1,4,
"0702100140112907","0702100140112901","07021001401129","07021001401",1,5144.35009765625,7,2,10,14,1,129,1,7,13,1,4,
"0702100140112908","0702100140112901","07021001401129","07021001401",1,5144.35009765625,7,2,10,14,1,129,1,8,10,2,4,
"0702100140114701","0702100140114701","07021001401147","07021001401",1,5144.35009765625,7,2,10,14,1,147,1,1,41,2,3,"X"
"0702100140114702","0702100140114701","07021001401147","07021001401",1,5144.35009765625,7,2,10,14,1,147,1,2,19,1,4,
"0702100140114703","0702100140114701","07021001401147","07021001401",1,5144.35009765625,7,2,10,14,1,147,1,3,17,1,4,
"0702100140114704","0702100140114701","07021001401147","07021001401",1,5144.35009765625,7,2,10,14,1,147,1,4,15,2,4,
"0702100140114705","0702100140114701","07021001401147","07021001401",1,5144.35009765625,7,2,10,14,1,147,1,5,13,1,4,
"0702100140114706","0702100140114701","07021001401147","07021001401",1,5144.35009765625,7,2,10,14,1,147,1,6,11,1,4,
"0702100140114707","0702100140114701","07021001401147","07021001401",1,5144.35009765625,7,2,10,14,1,147,1,7,9,1,4,
"0702100140116501","0702100140116501","07021001401165","07021001401",1,5144.35009765625,7,2,10,14,1,165,1,1,26,1,3,"X"
"0702100140116502","0702100140116501","07021001401165","07021001401",1,5144.35009765625,7,2,10,14,1,165,1,2,24,2,4,
"0702100140116503","0702100140116501","07021001401165","07021001401",1,5144.35009765625,7,2,10,14,1,165,1,3,4,1,4,
"0702100140116504","0702100140116501","07021001401165","07021001401",1,5144.35009765625,7,2,10,14,1,165,1,4,1,2,4,
"0703020050100101","0703020050100101","07030200501001","07030200501",1,2186.578125,7,3,2,5,1,1,1,1,55,1,3,"X"
"0703020050100102","0703020050100101","07030200501001","07030200501",1,2186.578125,7,3,2,5,1,1,1,2,40,1,4,
"0703020050100103","0703020050100101","07030200501001","07030200501",1,2186.578125,7,3,2,5,1,1,1,3,20,1,4,
"0703020050100104","0703020050100101","07030200501001","07030200501",1,2186.578125,7,3,2,5,1,1,1,4,25,1,4,
"0703020050100105","0703020050100101","07030200501001","07030200501",1,2186.578125,7,3,2,5,1,1,1,5,19,2,4,
"0703020050100106","0703020050100101","07030200501001","07030200501",1,2186.578125,7,3,2,5,1,1,1,6,30,1,4,
"0703020050100107","0703020050100101","07030200501001","07030200501",1,2186.578125,7,3,2,5,1,1,1,7,17,2,4,
"0703020050100108","0703020050100101","07030200501001","07030200501",1,2186.578125,7,3,2,5,1,1,1,8,13,2,4,
"0703020050100109","0703020050100101","07030200501001","07030200501",1,2186.578125,7,3,2,5,1,1,1,9,9,1,4,
"0703020050100110","0703020050100101","07030200501001","07030200501",1,2186.578125,7,3,2,5,1,1,1,10,16,2,4,
"0703020050100111","0703020050100101","07030200501001","07030200501",1,2186.578125,7,3,2,5,1,1,1,11,0,2,4,
"0703020050101301","0703020050101301","07030200501013","07030200501",1,2186.578125,7,3,2,5,1,13,1,1,50,1,3,"X"
"0703020050101302","0703020050101301","07030200501013","07030200501",1,2186.578125,7,3,2,5,1,13,1,2,35,2,4,
"0703020050101303","0703020050101301","07030200501013","07030200501",1,2186.578125,7,3,2,5,1,13,1,3,20,1,4,
"0703020050101901","0703020050101901","07030200501019","07030200501",1,2186.578125,7,3,2,5,1,19,1,1,30,1,3,"X"
"0703020050101902","0703020050101901","07030200501019","07030200501",1,2186.578125,7,3,2,5,1,19,1,2,45,2,4,
"0703020050101903","0703020050101901","07030200501019","07030200501",1,2186.578125,7,3,2,5,1,19,1,3,25,1,4,
"0703020050101904","0703020050101901","07030200501019","07030200501",1,2186.578125,7,3,2,5,1,19,1,4,23,1,4,
"0703020050101905","0703020050101901","07030200501019","07030200501",1,2186.578125,7,3,2,5,1,19,1,5,35,2,4,
"0703020050101906","0703020050101901","07030200501019","07030200501",1,2186.578125,7,3,2,5,1,19,1,6,15,2,4,
"0703020050103101","0703020050103101","07030200501031","07030200501",1,2186.578125,7,3,2,5,1,31,1,1,45,1,3,"X"
"0703020050103102","0703020050103101","07030200501031","07030200501",1,2186.578125,7,3,2,5,1,31,1,2,40,2,4,
"0703020050103103","0703020050103101","07030200501031","07030200501",1,2186.578125,7,3,2,5,1,31,1,3,20,1,4,
"0703020050103104","0703020050103101","07030200501031","07030200501",1,2186.578125,7,3,2,5,1,31,1,4,18,1,4,
"0703020050103105","0703020050103101","07030200501031","07030200501",1,2186.578125,7,3,2,5,1,31,1,5,13,1,4,
"0703020050103106","0703020050103101","07030200501031","07030200501",1,2186.578125,7,3,2,5,1,31,1,6,16,1,4,
