"household_id","ea_id","rural","pw","ent_id","saq01","saq02","saq03","saq04","saq05","saq06","saq07","saq08","hh_s11bq00","hh_s11bq01_a","hh_s11bq01_b","hh_s11bq01_c","hh_s11bq02","hh_s11bq03_a","hh_s11bq03_b","hh_s11bq04_a","hh_s11bq04_b","hh_s11bq05_a","hh_s11bq05_b","hh_s11bq06_a","hh_s11bq06_b","hh_s11bq07","hh_s11bq08_a","hh_s11bq08_b","hh_s11bq08_c","hh_s11bq09","hh_s11bq10","hh_s11bq11","hh_s11bq12_a","hh_s11bq12_b","hh_s11bq12_c","hh_s11bq12_d","hh_s11bq12_e","hh_s11bq13","hh_s11bq14","hh_s11bq15","hh_s11bq16_a","hh_s11bq16_b","hh_s11bq16_c","hh_s11bq17"
"12010100401091","12010100401",1,299.785583496094,"1201010040109101",12,1,1,8,88,4,1,91,1,,4,,2,1,,1,,1,2000,1,,2,1,2,3,12,30,0,3,,,,,500,1000,3,81,,,
"12010200401042","12010200401",1,429.802490234375,"1201020040104201",12,1,2,8,88,4,1,42,1,,5,,1,1,,1,2,8,2001,1,,2,9,10,11,12,30,2,1,2,,,,2000,1000,3,114,92,81,1
"12010200401114","12010200401",1,429.802490234375,"1201020040111401",12,1,2,8,88,4,1,114,1,,9,,3,1,,2,1,10,1992,1,,1,1,10,12,12,4,4,1,3,4,5,6,3000,2000,2,82,92,122,2
"12010200901003","12010200901",1,446.178558349609,"1201020090100301",12,1,2,8,88,9,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
"12010200901083","12010200901",1,446.178558349609,"1201020090108301",12,1,2,8,88,9,1,83,1,,7,,2,1,,7,,3,1987,1,,2,1,2,3,6,10,0,3,,,,,2000,60,2,31,,,
"12010200901120","12010200901",1,446.178558349609,"1201020090112001",12,1,2,8,88,9,1,120,1,,7,,1,1,,1,2,1,2003,1,,2,1,2,3,3,10,0,1,,,,,120,60,2,61,63,,2
"12010200901138","12010200901",1,446.178558349609,"1201020090113801",12,1,2,8,88,9,1,138,1,,7,,2,1,,1,2,5,1993,1,,2,1,2,3,12,8,0,1,,,,,200,180,2,83,,,
"12010200901138","12010200901",1,446.178558349609,"1201020090113802",12,1,2,8,88,9,1,138,2,,6,,6,1,,2,1,4,2004,2,,2,3,2,,1,4,0,1,,,,,100,5,2,1,,,1
"12010300103001","12010300103",0,955.663024902344,"1201030010300101",12,1,3,1,1,1,3,1,1,,8,,1,2,3,2,,3,2000,1,,2,9,10,11,12,30,1,2,3,,,,,,2,32,12,,1
"12010300103016","12010300103",0,955.663024902344,"1201030010301601",12,1,3,1,1,1,3,16,1,,7,,1,1,,2,,3,2004,1,,2,10,11,12,3,6,1,1,3,,,,280,220,2,31,71,,2
"12010300103046","12010300103",0,955.663024902344,"1201030010304601",12,1,3,1,1,1,3,46,1,,7,,1,1,,2,,5,2002,1,3,2,10,11,12,12,30,0,1,3,,,,400,1200,3,31,12,,2
"12010300103083","12010300103",0,955.663024902344,"1201030010308301",12,1,3,1,1,1,3,83,1,,8,,1,1,2,2,,6,2000,1,,1,10,11,12,12,30,2,1,2,,,,350,3300,3,31,11,,1
"12010300103102","12010300103",0,955.663024902344,"1201030010310201",12,1,3,1,1,1,3,102,1,,8,2,1,2,1,2,,2,2000,1,,2,9,10,11,12,30,0,2,7,5,,,3000,8000,3,32,12,,1
"12010300103120","12010300103",0,955.663024902344,"1201030010312001",12,1,3,1,1,1,3,120,1,,7,,1,1,,2,1,3,1994,1,,2,9,10,11,12,30,0,1,3,6,,,5000,10000,3,32,12,,1
"12010300103135","12010300103",0,955.663024902344,"1201030010313501",12,1,3,1,1,1,3,135,1,,8,,1,2,1,2,,5,2003,1,,2,3,4,5,7,30,0,2,1,,,,350,860,2,32,12,,2
"12010300103141","12010300103",0,955.663024902344,"1201030010314101",12,1,3,1,1,1,3,141,1,,8,,1,1,2,2,1,1,2002,1,,2,1,2,3,12,30,2,9,11,,,,15000,40000,3,31,12,,1
"12020101701002","12020101701",1,750.308349609375,"1202010170100201",12,2,1,8,88,17,1,2,1,,4,,1,2,6,1,,3,6,1,,1,6,7,8,5,2,,6,7,,,,320,450,2,81,11,61,2
"12020101701013","12020101701",1,750.308349609375,"1202010170101301",12,2,1,8,88,17,1,13,1,,4,,1,2,,1,,1,1990,1,,1,6,7,8,10,3,,,,,,,400,250,2,81,83,,2
"12020101701019","12020101701",1,750.308349609375,"1202010170101901",12,2,1,8,88,17,1,19,1,,4,,1,2,,1,5,6,,1,,1,6,7,8,6,2,0,3,,,,,490,550,2,81,83,,2
"12020101701025","12020101701",1,750.308349609375,"1202010170102501",12,2,1,8,88,17,1,25,1,,4,,1,2,,1,,2,4,1,,1,6,7,8,3,1,0,3,4,,,,180,320,1,81,,,2
"12020101701037","12020101701",1,750.308349609375,"1202010170103701",12,2,1,8,88,17,1,37,1,,4,,1,1,,1,,1,7,1,,1,6,7,8,3,2,0,6,7,3,,,350,520,2,81,83,,2
"12020101701043","12020101701",1,296.174346923828,"1202010170104301",12,2,1,8,88,17,1,43,1,,4,,1,1,2,1,,3,6,1,,1,6,7,8,6,3,,2,3,9,,,380,450,2,81,83,,2
"12020101701054","12020101701",1,750.308349609375,"1202010170105401",12,2,1,8,88,17,1,54,1,,4,,1,2,1,1,3,6,5,1,,1,6,7,8,3,2,0,3,5,,,,249,450,1,81,83,,2
"12020300401027","12020300401",1,521.462524414063,"1202030040102701",12,2,3,8,88,4,1,27,1,,5,,3,1,,10,,4,2000,1,,1,5,4,3,3,10,0,2,3,4,,,300,0,3,81,,,2
"12020300401039","12020300401",1,521.462524414063,"1202030040103901",12,2,3,8,88,4,1,39,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"12030100107021","12030100107",1,413.965576171875,"1203010010702101",12,3,1,8,88,1,7,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
"12030100107120","12030100107",1,413.965576171875,"1203010010712001",12,3,1,8,88,1,7,120,1,,5,,4,1,,1,5,3,2003,1,2,1,3,4,5,11,12,0,3,,,,,3000,600,2,11,62,22,1
"12030100107143","12030100107",1,413.965576171875,"1203010010714301",12,3,1,8,88,1,7,143,1,,4,,1,2,,1,,4,2002,1,2,1,2,3,4,12,4,0,2,,,,,6000,333,2,83,11,31,1
"12030100107171","12030100107",1,29.1525077819824,"1203010010717101",12,3,1,8,88,1,7,171,1,,4,8,1,1,,2,,5,2003,1,,1,3,4,5,10,8,0,2,4,,,,4000,400,2,131,62,11,1
"12030100704062","12030100704",1,492.551208496094,"1203010070406201",12,3,1,8,88,7,4,62,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"12030100704090","12030100704",1,26.1995334625244,"1203010070409001",12,3,1,8,88,7,4,90,1,,7,,9,1,,2,,11,2003,1,,1,9,10,11,5,30,,1,,,,,200,140,2,,,,2
"12030100704130","12030100704",1,26.1995334625244,"1203010070413001",12,3,1,8,88,7,4,130,1,,7,,1,1,2,2,,11,2003,2,1,2,1,2,4,6,14,0,1,2,,,,870,300,1,111,82,71,2
"12030201002026","12030201002",1,87.862434387207,"1203020100202601",12,3,2,8,88,10,2,26,1,,7,,1,2,5,2,,1,2004,1,,2,2,3,4,3,30,1,6,7,8,9,,1200,2300,2,11,72,,1
"12030201002026","12030201002",1,87.862434387207,"1203020100202602",12,3,2,8,88,10,2,26,2,,5,,5,5,,2,,1,2004,1,,2,1,2,3,3,30,0,7,,,,,900,3000,3,11,111,72,2
"12030201002026","12030201002",1,87.862434387207,"1203020100202603",12,3,2,8,88,10,2,26,3,,4,,2,6,,2,,1,2004,1,,2,2,3,4,3,18,0,,,,,,600,350,3,11,72,,2
"12030201002033","12030201002",1,694.113220214844,"1203020100203301",12,3,2,8,88,10,2,33,1,,7,,1,1,2,1,,2,2002,1,,2,3,4,5,12,4,9,,,,,,3500,4000,3,82,11,72,2
"12030201002046","12030201002",1,694.113220214844,"1203020100204601",12,3,2,8,88,10,2,46,1,,7,,1,1,,1,,7,2003,,,1,3,4,5,10,5,0,2,,,,,1200,850,2,81,83,,2
"12030201002095","12030201002",1,694.113220214844,"1203020100209501",12,3,2,8,88,10,2,95,1,,9,,6,1,,1,,1,2004,1,3,2,4,3,2,4,20,0,1,,,,,3500,1200,3,,,,2
"13010100102049","13010100102",1,8.87008190155029,"1301010010204901",13,1,1,8,88,1,2,49,1,,7,,5,1,,2,,1,2000,3,,1,5,8,9,12,30,0,,,,,,78600,75000,5,83,,,2
"13010100102059","13010100102",1,183.610702514648,"1301010010205901",13,1,1,8,88,1,2,59,1,,7,,5,1,,1,,3,2004,3,,1,3,4,5,3,30,0,2,,,,,7800,600,2,83,,,2
"13010100303032","13010100303",1,174.768615722656,"1301010030303201",13,1,1,8,88,3,3,32,1,,6,,5,1,,2,,1,2004,1,,2,4,,,5,30,0,1,,,,,1500,,3,83,,,2
"13010100303056","13010100303",1,174.768615722656,"1301010030305601",13,1,1,8,88,3,3,56,1,,7,,5,8,,1,,11,2002,1,,2,3,4,7,12,26,0,8,,,,,11700,10400,2,83,,,2
"13010100303251","13010100303",1,75.46826171875,"1301010030325101",13,1,1,8,88,3,3,251,1,,7,,1,1,,2,,11,2003,1,,2,5,1,2,6,30,0,,,,,,900,45,5,83,71,,2
"13010100405056","13010100405",1,172.23193359375,"1301010040505601",13,1,1,8,88,4,5,56,1,,9,,6,1,,1,,12,1998,1,3,2,1,2,6,9,26,1,3,,,,,26000,20000,3,62,,,1
"13010100405101","13010100405",1,8.65487098693848,"1301010040510101",13,1,1,8,88,4,5,101,1,,7,,3,2,,3,,8,2003,2,,2,4,5,3,9,26,0,2,,,,,9750,7800,2,83,,,2
"13010100405193","13010100405",1,8.65487098693848,"1301010040519301",13,1,1,8,88,4,5,193,1,,7,,1,1,,3,,11,2002,1,,2,1,7,,12,26,0,1,,,,,780,106,5,83,,,2
"13010100601003","13010100601",1,154.507659912109,"1301010060100301",13,1,1,8,88,6,1,3,1,,7,,3,2,,1,,1,2003,3,,1,1,,,2,7,0,,,,,,3600,3000,2,,,,2
"13010100601031","13010100601",1,15.1478109359741,"1301010060103101",13,1,1,8,88,6,1,31,1,,7,,3,1,,7,,3,2000,3,,2,,,,12,15,,,,,,,4600,3750,4,,,,2
"13010100601040","13010100601",1,154.507659912109,"1301010060104001",13,1,1,8,88,6,1,40,1,,7,,3,2,,1,,5,2002,2,,2,3,5,,7,15,0,3,,,,,2000,1125,1,,,,2
"13010100601068","13010100601",1,15.1478109359741,"1301010060106801",13,1,1,8,88,6,1,68,1,,7,,5,1,,7,,1,1989,2,,2,4,5,,12,15,0,,,,,,2550,2250,1,,,,2
"13010100601078","13010100601",1,154.507659912109,"1301010060107801",13,1,1,8,88,6,1,78,1,,7,,3,2,,1,,3,1983,2,,2,3,4,,9,26,0,,,,,,4680,3900,2,2,,,2
"13010100601151","13010100601",1,154.507659912109,"1301010060115101",13,1,1,8,88,6,1,151,1,,7,,3,2,,1,,1,1983,2,,2,1,2,3,11,15,0,,,,,,2000,1350,2,,,,2
"13010100704025","13010100704",1,208.215362548828,"1301010070402501",13,1,1,8,88,7,4,25,1,,7,,3,1,,10,,5,1988,2,,1,5,9,11,5,15,0,1,,,,,600,0,3,81,,,2
"13010100704052","13010100704",1,71.2315673828125,"1301010070405201",13,1,1,8,88,7,4,52,1,,7,,5,1,,3,,5,2004,1,,1,5,,,8,,0,,,,,,150,75,2,,,,2
"13010100704072","13010100704",1,208.215362548828,"1301010070407201",13,1,1,8,88,7,4,72,1,,7,,1,1,2,8,1,8,2001,1,,2,9,10,11,12,30,0,1,2,,,,12000,6000,3,,,,
"13010100704091","13010100704",1,208.215362548828,"1301010070409101",13,1,1,8,88,7,4,91,1,,7,,6,2,,1,,4,2001,3,,1,4,9,10,6,15,0,2,,,,,3000,2000,2,81,,,2
"13010100704109","13010100704",1,208.215362548828,"1301010070410901",13,1,1,8,88,7,4,109,1,,7,,6,2,,5,,4,2001,2,,2,4,6,7,12,8,0,1,,,,,120,0,2,,,,
"13010100704181","13010100704",1,208.215362548828,"1301010070418101",13,1,1,8,88,7,4,181,1,,7,,6,2,,1,,5,1984,3,,2,4,9,11,5,12,0,2,,,,,12000,10000,2,,,,
"13010100905002","13010100905",1,276.488067626953,"1301010090500201",13,1,1,8,88,9,5,2,1,,7,,2,2,,1,1,10,2002,1,3,2,3,4,6,12,20,0,2,,,,,1200,800,1,81,82,83,2
"13010100905009","13010100905",1,85.806640625,"1301010090500901",13,1,1,8,88,9,5,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13010100905018","13010100905",1,276.488067626953,"1301010090501801",13,1,1,8,88,9,5,18,1,,7,,3,2,,1,,4,2001,3,,1,4,5,6,6,10,0,1,,,,,200,150,,,,,
"13010100905034","13010100905",1,85.806640625,"1301010090503401",13,1,1,8,88,9,5,34,1,,7,,3,2,,0,,5,2003,3,2,2,4,5,8,12,15,0,2,,,,,300,0,,,,,
"13010100905049","13010100905",1,276.488067626953,"1301010090504901",13,1,1,8,88,9,5,49,1,,7,,1,2,,1,,5,2002,1,,2,5,6,7,12,30,0,2,,,,,2400,2100,2,,,,2
"13010101103002","13010101103",1,180.214004516602,"1301010110300201",13,1,1,8,88,11,3,2,1,,7,,3,1,,1,,4,1994,2,,2,11,12,1,12,22,0,1,,,,,2480,1980,2,93,,,2
"13010101103012","13010101103",1,180.214004516602,"1301010110301201",13,1,1,8,88,11,3,12,1,,7,,3,2,,10,,2,2000,2,,2,10,11,12,12,15,0,,,,,,300,0,2,81,,,2
"13010101103017","13010101103",1,180.214004516602,"1301010110301701",13,1,1,8,88,11,3,17,1,,7,,3,2,,1,,11,1999,1,2,2,11,12,1,12,30,0,2,,,,,3750,3000,2,93,,,2
"13010101103031","13010101103",1,12.5465450286865,"1301010110303101",13,1,1,8,88,11,3,31,1,,7,1,9,1,,2,,1,2001,1,,2,1,2,3,12,30,0,1,,,,,10400,9300,5,131,,,2
"13010101103033","13010101103",1,180.214004516602,"1301010110303301",13,1,1,8,88,11,3,33,1,,7,,3,2,,10,,1,2000,2,,2,10,11,12,12,30,0,2,,,,,600,0,2,81,,,2
"13010101103048","13010101103",1,180.214004516602,"1301010110304801",13,1,1,8,88,11,3,48,1,,7,,3,3,,1,,5,2000,2,,1,4,5,6,5,30,,3,,,,,2700,2100,1,81,,,2
"13010101103048","13010101103",1,180.214004516602,"1301010110304802",13,1,1,8,88,11,3,48,2,,7,,3,4,,1,,5,2000,2,,1,4,5,6,5,30,,4,,,,,2225,1500,1,81,,,2
"13010101103063","13010101103",1,180.214004516602,"1301010110306301",13,1,1,8,88,11,3,63,1,,7,,3,2,,1,,11,1998,2,,2,11,12,1,12,30,0,,,,,,4500,3600,2,93,,,2
"13010101103063","13010101103",1,180.214004516602,"1301010110306302",13,1,1,8,88,11,3,63,2,,7,,3,5,,7,,2,2003,2,,1,5,6,7,3,30,0,,,,,,1500,1200,1,81,,,2
"13010101103093","13010101103",1,180.214004516602,"1301010110309301",13,1,1,8,88,11,3,93,1,,7,,3,2,,1,,5,2003,2,,2,6,7,8,12,30,0,2,,,,,900,660,2,93,,,2
"13010101103108","13010101103",1,180.214004516602,"1301010110310801",13,1,1,8,88,11,3,108,1,,7,,3,1,,1,,4,2000,2,,2,4,5,6,7,15,0,1,,,,,450,0,2,93,,,2
"13010101103138","13010101103",1,180.214004516602,"1301010110313801",13,1,1,8,88,11,3,138,1,,7,,3,1,,1,,1,2003,1,,2,11,12,1,12,15,2,,,,,,3750,3150,2,81,,,2
"13010101304004","13010101304",1,138.915130615234,"1301010130400401",13,1,1,8,88,13,4,4,1,,9,7,3,1,,1,,10,1996,2,3,2,1,6,13,12,28,0,,,,,,4200,2800,3,81,83,,2
"13010101405008","13010101405",1,9.95745658874512,"1301010140500801",13,1,1,8,88,14,5,8,1,,7,,3,1,,,,10,1999,2,,2,11,,,12,16,,,,,,,240,0,5,,,,2
"13010101405022","13010101405",1,188.195922851563,"1301010140502201",13,1,1,8,88,14,5,22,1,,7,,3,2,,,,1,1999,2,,2,1,2,3,12,15,,1,,,,,300,0,3,,,,2
"13010101405040","13010101405",1,188.195922851563,"1301010140504001",13,1,1,8,88,14,5,40,1,,7,,5,1,,7,,1,2004,1,,2,1,2,3,4,30,,,,,,,720,480,3,,,,2
"13010101405058","13010101405",1,188.195922851563,"1301010140505801",13,1,1,8,88,14,5,58,1,,5,,3,1,1,,,12,2002,2,1,2,5,6,,12,30,0,,,,,,3600,3000,4,,,,2
"13010101405076","13010101405",1,188.195922851563,"1301010140507601",13,1,1,8,88,14,5,76,1,,7,,3,4,,1,,1,2004,2,1,2,1,2,3,4,20,0,,,,,,2400,2000,2,,,,2
"13010101405112","13010101405",1,188.195922851563,"1301010140511201",13,1,1,8,88,14,5,112,1,,5,,3,4,,,,4,2004,2,,1,4,5,,1,10,,,,,,,200,0,2,,,,2
"13010101405149","13010101405",1,188.195922851563,"1301010140514901",13,1,1,8,88,14,5,149,1,,9,,6,1,,1,,8,2002,1,,2,1,2,3,12,30,0,,,,,,1400,400,4,,,,1
"13010101405167","13010101405",1,188.195922851563,"1301010140516701",13,1,1,8,88,14,5,167,1,,7,,3,2,,,,,2002,2,,2,4,5,6,12,15,,,,,,,300,,2,,,,
"13010101603002","13010101603",1,176.70881652832,"1301010160300201",13,1,1,8,88,16,3,2,1,,9,,5,2,,10,,3,2003,1,3,1,4,5,,5,20,0,2,,,,,180,,2,,,,2
"13010101603007","13010101603",1,11.728461265564,"1301010160300701",13,1,1,8,88,16,3,7,1,,7,,5,1,,10,,5,2002,1,1,2,4,5,,12,15,0,1,,,,,195,,2,61,,,2
"13010101603087","13010101603",1,176.70881652832,"1301010160308701",13,1,1,8,88,16,3,87,1,,7,,5,2,,10,,3,2003,1,2,2,3,4,5,10,15,,,,,,,180,,3,81,,,2
"13010101603190","13010101603",1,11.728461265564,"1301010160319001",13,1,1,8,88,16,3,190,1,,8,,1,1,,2,,1,2003,1,,1,3,4,5,12,12,0,,,,,,300,120,3,,,,2
"13010101603190","13010101603",1,11.728461265564,"1301010160319002",13,1,1,8,88,16,3,190,2,,8,,1,2,,2,,1,2002,,,,,,,,,,,,,,,,,,,,,
"13010101603193","13010101603",1,176.70881652832,"1301010160319301",13,1,1,8,88,16,3,193,1,,14,,5,1,,10,,4,2001,,,,,,,,,,,,,,,,,,,,,
"15010200404003","15010200404",1,266.787109375,"1501020040400301",15,1,2,8,88,4,4,3,1,,9,1,9,3,,10,10,4,2004,7,,1,4,,,1,30,0,,,,,,,,1,,,,2
"15010200404018","15010200404",1,266.787109375,"1501020040401801",15,1,2,8,88,4,4,18,1,,7,,5,2,,1,,8,2003,1,,1,4,5,10,9,5,0,,,,,,1800,1400,2,,,,2
"15010200404109","15010200404",1,266.787109375,"1501020040410901",15,1,2,8,88,4,4,109,1,,7,,5,5,,7,,3,2002,1,,1,2,3,4,12,20,0,5,,,,,700,560,2,,,,2
"15010200404124","15010200404",1,266.787109375,"1501020040412401",15,1,2,8,88,4,4,124,1,,15,1,9,1,,,,5,2004,7,,1,5,,,1,7,0,1,,,,,,,1,,,,2
"15010200704020","15010200704",1,198.093856811523,"1501020070402001",15,1,2,8,88,7,4,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"15010201002004","15010201002",1,285.132781982422,"1501020100200401",15,1,2,8,88,10,2,4,1,,3,,8,1,,2,,4,2003,1,,2,,,,3,20,0,1,,,,,200,60,2,82,93,,2
"15010201002004","15010201002",1,285.132781982422,"1501020100200402",15,1,2,8,88,10,2,4,2,,7,,3,13,,1,,1,2000,2,,1,7,8,9,5,6,0,1,3,,,,90,30,2,81,,,2
"15010201002012","15010201002",1,285.132781982422,"1501020100201201",15,1,2,8,88,10,2,12,1,,7,,9,2,1,1,,6,2003,2,1,1,3,4,5,10,6,0,2,1,,,,120,0,2,81,71,,2
"15010201002016","15010201002",1,285.132781982422,"1501020100201601",15,1,2,8,88,10,2,16,1,,4,,9,1,,1,,8,2003,4,,1,9,10,,2,30,0,1,,,,,600,120,2,81,82,42,2
"15010201002016","15010201002",1,285.132781982422,"1501020100201602",15,1,2,8,88,10,2,16,2,,3,,7,1,,1,,9,2003,5,,1,8,9,10,3,20,0,1,,,,,50,10,2,81,83,,2
"15010201002024","15010201002",1,285.132781982422,"1501020100202401",15,1,2,8,88,10,2,24,1,,7,,9,1,2,7,,1,2004,2,,1,8,9,10,3,5,0,1,2,,,,180,20,1,81,64,,2
"15010201002024","15010201002",1,285.132781982422,"1501020100202402",15,1,2,8,88,10,2,24,2,,4,,9,1,,8,,5,2003,4,6,1,5,,,1,28,0,1,,,,,1200,300,2,81,82,83,2
"15010201002028","15010201002",1,285.132781982422,"1501020100202801",15,1,2,8,88,10,2,28,1,,7,,5,1,2,1,,2,2004,1,,2,2,3,4,3,28,0,1,2,,,,3000,600,2,81,64,,2
"15010201002028","15010201002",1,285.132781982422,"1501020100202802",15,1,2,8,88,10,2,28,2,,7,,3,1,2,1,2,5,1999,2,1,1,9,10,11,6,3,0,1,2,,,,80,10,2,81,,,2
"15010201002040","15010201002",1,285.132781982422,"1501020100204001",15,1,2,8,88,10,2,40,1,,15,,7,1,,1,,8,2003,1,,1,8,9,,1,28,0,1,,,,,300,40,2,81,82,,2
"15010201002040","15010201002",1,285.132781982422,"1501020100204002",15,1,2,8,88,10,2,40,2,,7,,3,1,2,1,,7,2000,2,,1,9,10,11,3,2,0,1,2,3,,,80,20,2,81,,,2
"15010201002052","15010201002",1,285.132781982422,"1501020100205201",15,1,2,8,88,10,2,52,1,,7,,3,1,,1,,6,2003,1,2,1,7,8,9,5,3,0,1,2,,,,120,30,2,81,64,,
"15010201002064","15010201002",1,285.132781982422,"1501020100206401",15,1,2,8,88,10,2,64,1,,6,,8,1,,1,,5,2003,1,,1,5,6,7,5,20,0,1,,,,,100,30,3,81,82,,2
"15010201002064","15010201002",1,285.132781982422,"1501020100206402",15,1,2,8,88,10,2,64,2,,7,,3,1,,1,,7,2003,2,,1,7,8,9,3,4,0,1,,,,,50,20,1,81,111,71,2
"15010201002076","15010201002",1,285.132781982422,"1501020100207601",15,1,2,8,88,10,2,76,1,,7,,3,1,2,1,,8,2003,1,2,1,8,9,10,6,4,0,1,2,,,,120,10,2,81,64,,2
"15010201002088","15010201002",1,285.132781982422,"1501020100208801",15,1,2,8,88,10,2,88,1,,7,,3,1,2,1,,6,2000,2,,1,5,6,7,5,10,0,1,,,,,100,30,2,81,64,,2
"15010201002088","15010201002",1,285.132781982422,"1501020100208802",15,1,2,8,88,10,2,88,2,,15,,8,1,,1,,5,2003,1,,1,5,,,1,26,0,1,,,,,436,50,2,71,,,2
"15010201002088","15010201002",1,285.132781982422,"1501020100208803",15,1,2,8,88,10,2,88,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"15010201002100","15010201002",1,285.132781982422,"1501020100210001",15,1,2,8,88,10,2,100,1,,7,,3,1,2,1,,7,2003,2,,1,7,8,9,3,10,0,1,2,,,,80,30,1,81,64,,2
"15010201002112","15010201002",1,285.132781982422,"1501020100211201",15,1,2,8,88,10,2,112,1,,7,,3,1,2,1,,6,1999,2,,1,6,7,8,6,7,0,1,2,3,,,120,30,2,81,64,,2
"15010201002112","15010201002",1,285.132781982422,"1501020100211202",15,1,2,8,88,10,2,112,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"15010201201003","15010201201",1,214.170959472656,"1501020120100301",15,1,2,8,88,12,1,3,1,,6,,2,1,,7,2,7,1999,1,,2,3,4,5,7,26,0,1,,,,,1100,0,4,,,,2
"15010201201003","15010201201",1,214.170959472656,"1501020120100302",15,1,2,8,88,12,1,3,2,,7,,6,2,,2,,,1994,7,,2,5,6,7,10,30,0,2,,,,,1650,1050,2,81,,,2
"15010201201003","15010201201",1,214.170959472656,"1501020120100303",15,1,2,8,88,12,1,3,3,,4,,9,1,,2,,2,2004,3,,1,2,3,,2,26,0,1,,,,,6240,0,4,,,,2
"15010201201015","15010201201",1,214.170959472656,"1501020120101501",15,1,2,8,88,12,1,15,1,,15,,6,1,,2,,12,1999,3,,2,5,6,7,9,26,0,1,,,,,2600,0,4,,,,2
"15010201201021","15010201201",1,214.170959472656,"1501020120102101",15,1,2,8,88,12,1,21,1,,3,,9,5,,2,,2,2004,3,,1,11,12,,3,30,0,5,,,,,375,0,2,81,,,2
"15010201201039","15010201201",1,214.170959472656,"1501020120103901",15,1,2,8,88,12,1,39,1,,3,,9,1,,2,,0,1997,3,,2,4,5,6,6,28,0,1,,,,,700,0,3,81,,,2
"15010201201039","15010201201",1,214.170959472656,"1501020120103902",15,1,2,8,88,12,1,39,2,,7,,9,4,,2,,0,1999,1,,2,3,4,7,12,26,0,4,,,,,240,0,2,21,,,2
"15010201201057","15010201201",1,214.170959472656,"1501020120105701",15,1,2,8,88,12,1,57,1,,7,,4,2,,1,,6,2002,1,,2,10,11,12,12,30,0,1,2,4,,,6000,2500,4,83,,,2
"15010201201057","15010201201",1,214.170959472656,"1501020120105702",15,1,2,8,88,12,1,57,2,,3,,9,1,,2,,4,1998,3,,1,4,5,6,4,26,0,1,,,,,1500,0,2,81,82,,2
"15010201201057","15010201201",1,214.170959472656,"1501020120105703",15,1,2,8,88,12,1,57,3,,15,,6,3,,10,,8,2001,7,3,2,9,10,11,12,22,0,3,,,,,1320,0,4,,,,2
"15010201201057","15010201201",1,214.170959472656,"1501020120105704",15,1,2,8,88,12,1,57,4,,7,,5,4,,2,,1,2003,1,,2,5,6,7,12,30,0,4,,,,,1500,300,2,,,,2
"15010201201075","15010201201",1,214.170959472656,"1501020120107501",15,1,2,8,88,12,1,75,1,,7,,9,1,,2,,5,2000,2,,1,10,11,12,2,15,0,1,,,,,750,0,3,81,,,2
"15010201201075","15010201201",1,214.170959472656,"1501020120107502",15,1,2,8,88,12,1,75,2,,7,,9,1,,2,,4,2003,3,,2,12,11,,5,20,0,1,,,,,1000,0,4,61,81,,2
"15010201201075","15010201201",1,214.170959472656,"1501020120107503",15,1,2,8,88,12,1,75,3,,15,,9,2,,7,,4,2004,3,,1,4,,,1,18,0,2,,,,,400,0,2,93,,,2
"15010201201093","15010201201",1,214.170959472656,"1501020120109301",15,1,2,8,88,12,1,93,1,,7,,9,1,2,7,,4,2004,2,,1,11,12,,2,4,0,1,2,,,,70,0,1,81,,,2
"15010201201093","15010201201",1,214.170959472656,"1501020120109302",15,1,2,8,88,12,1,93,2,,3,,9,1,,2,,5,2002,3,,1,5,6,,2,15,0,1,,,,,750,0,2,93,,,2
"15010201201112","15010201201",1,214.170959472656,"1501020120111201",15,1,2,8,88,12,1,112,1,,4,,9,1,,2,,8,2000,3,,2,10,11,,4,13,0,1,,,,,2000,200,4,93,81,,2
"15010201201112","15010201201",1,214.170959472656,"1501020120111202",15,1,2,8,88,12,1,112,2,,7,,9,2,,2,,6,2003,1,,2,5,11,,11,20,0,2,,,,,400,0,2,81,,,2
"15010201201130","15010201201",1,214.170959472656,"1501020120113001",15,1,2,8,88,12,1,130,1,,4,,5,1,,2,,5,2002,3,,1,8,9,10,7,30,3,,,,,,5000,2000,3,93,,,2
"15010201201148","15010201201",1,214.170959472656,"1501020120114801",15,1,2,8,88,12,1,148,1,,3,,6,1,,7,,6,1998,3,,1,4,,,1,7,0,1,,,,,150,0,1,11,81,,2
"15010201201148","15010201201",1,214.170959472656,"1501020120114802",15,1,2,8,88,12,1,148,2,,7,,9,2,,2,,0,1990,1,,1,10,11,12,11,20,0,2,,,,,320,0,2,81,,,2
"15010201201148","15010201201",1,214.170959472656,"1501020120114803",15,1,2,8,88,12,1,148,3,,4,,5,3,,7,,11,2002,3,,1,5,6,,6,20,0,3,,,,,800,0,2,81,,,2
