"holder_id","household_id","ea_id","parcel_id","field_id","rid","qa_type_plot","dist_household","plot_srtmslp","plot_srtm","plot_twi"
"0102010020710701","01020100207107","01020100207",1,3,501,1,0.11,12.03,1735,13
"0102010020710701","01020100207107","01020100207",2,1,502,1,0.66,7.91,1740,13
"0102010020710701","01020100207107","01020100207",3,1,503,1,0.53,15.81,1737,12
"0102010020712201","01020100207122","01020100207",1,1,507,1,0.19,15.47,1759,11
"0102010020712201","01020100207122","01020100207",1,2,508,1,0.1,10.77,1772,11
"0102010020712201","01020100207122","01020100207",1,3,509,1,0.09,10.46,1773,11
"0102010020712201","01020100207122","01020100207",3,1,511,1,3.13,9.84,1651,15
"0102010020713701","01020100207137","01020100207",1,1,512,1,0.1,11.2,1639,11
"0102010020713701","01020100207137","01020100207",1,2,513,1,0.1,10.56,1641,11
"0102020080200201","01020200802002","01020200802",1,1,514,1,0.01,7.35,1963,12
"0102020080200201","01020200802002","01020200802",1,2,515,1,0.04,6.18,1964,12
"0102020080200201","01020200802002","01020200802",1,3,516,1,0.06,3.92,1965,12
"0102020080200201","01020200802002","01020200802",1,4,517,1,0.05,6.77,1963,12
"0102020080200201","01020200802002","01020200802",1,5,518,1,0.08,7.12,1963,12
"0102020080200201","01020200802002","01020200802",2,1,519,1,0.07,5,1965,11
"0102020080200201","01020200802002","01020200802",2,2,520,1,0.07,5.2,1964,11
"0102020080200201","01020200802002","01020200802",2,3,521,3,0.16,12.49,1956,12
"0102020080200201","01020200802002","01020200802",3,1,522,3,0.08,6.94,1963,11
"0102020080200201","01020200802002","01020200802",4,1,523,1,0.05,7.62,1963,12
"0102020080200201","01020200802002","01020200802",4,2,524,1,0.07,4.76,1965,11
"0102020080202801","01020200802028","01020200802",1,1,537,1,2.5,8.78,2010,12
"0102020080202801","01020200802028","01020200802",1,2,538,1,2.49,9.38,2009,12
"0102020080202801","01020200802028","01020200802",1,3,539,1,2.51,9.15,2010,12
"0102020080202801","01020200802028","01020200802",1,4,540,1,2.49,6.49,2012,12
"0102020080202801","01020200802028","01020200802",1,5,541,1,2.48,8.46,2010,12
"0102020080202801","01020200802028","01020200802",2,1,542,1,1.62,8.8,1891,13
"0102020080202801","01020200802028","01020200802",2,2,543,1,1.62,7.99,1892,13
"0102020080202801","01020200802028","01020200802",2,3,544,1,1.63,7.31,1892,13
"0102020080202801","01020200802028","01020200802",3,1,545,1,1.48,5.77,1902,12
"0102020080202801","01020200802028","01020200802",4,1,546,1,1.56,6.62,1897,17
"0102020080202801","01020200802028","01020200802",5,1,547,1,1.4,6.13,1895,18
"0102020080203301","01020200802033","01020200802",1,1,548,1,0.01,12.27,1994,12
"0102020080203301","01020200802033","01020200802",1,2,549,1,0.04,12.82,1993,12
"0102020080203301","01020200802033","01020200802",1,3,550,1,0.02,11.13,1997,11
"0102020080203301","01020200802033","01020200802",1,4,551,1,0.02,13.84,1991,11
"0102020080203301","01020200802033","01020200802",1,5,552,1,0.03,13.47,1992,12
"0102020080203301","01020200802033","01020200802",1,6,553,1,0.05,16.01,1987,11
"0102020080203301","01020200802033","01020200802",1,7,554,1,0.07,13.63,1992,12
"0102020080203301","01020200802033","01020200802",1,8,555,1,0.02,11.97,1995,12
"0102020080203301","01020200802033","01020200802",1,9,556,1,0.08,17.18,1982,11
"0102020080203301","01020200802033","01020200802",2,1,557,1,0.71,9.96,1909,15
"0102020080203301","01020200802033","01020200802",3,1,558,1,1.25,6.49,1894,12
"0102020080204801","01020200802048","01020200802",1,1,559,1,0.01,3.69,2029,13
"0102020080204801","01020200802048","01020200802",1,2,560,1,0.05,3.35,2028,13
"0102020080204801","01020200802048","01020200802",1,3,561,1,0.05,3.45,2027,13
"0102020080204801","01020200802048","01020200802",1,4,562,1,0.07,3.6,2027,14
"0102020080204801","01020200802048","01020200802",2,1,563,1,0.35,22.73,1999,13
"0102020080204801","01020200802048","01020200802",3,1,564,1,0.86,13.32,1957,12
"0102020080204801","01020200802048","01020200802",4,1,565,1,2.17,3.8,1937,17
"0102020080204801","01020200802048","01020200802",5,1,566,1,0.09,3.98,2027,14
"0102020080204801","01020200802048","01020200802",5,2,567,1,0.04,3.44,2029,13
"0102020080204801","01020200802048","01020200802",5,3,568,1,0.04,3.62,2029,12
"0102020080206301","01020200802063","01020200802",1,1,569,1,0.01,3.27,2031,13
"0102020080206301","01020200802063","01020200802",1,2,570,1,0.06,5.83,2029,12
"0102020080206301","01020200802063","01020200802",1,3,571,1,0.03,2.23,2031,14
"0102020080206301","01020200802063","01020200802",1,4,572,1,0.14,14.14,2023,12
"0102020080206301","01020200802063","01020200802",1,5,573,1,0.09,1.53,2030,14
"0102020080206301","01020200802063","01020200802",1,6,574,1,0.06,2.47,2030,14
"0102020080206301","01020200802063","01020200802",1,7,575,1,0.06,3.94,2030,13
"0102020080206301","01020200802063","01020200802",1,8,576,1,0.04,4.43,2030,13
"0102020080206301","01020200802063","01020200802",2,1,577,1,0.68,26.14,1995,11
"0102020080206301","01020200802063","01020200802",3,1,578,1,0.56,8.24,2035,13
"0102020080206301","01020200802063","01020200802",4,1,579,1,1.19,3.77,1932,14
"0102020080206301","01020200802063","01020200802",5,1,580,1,1.24,3.8,1934,15
"0102030100100201","01020301001002","01020301001",1,1,617,1,0,38.03,2403,13
"0102030100100201","01020301001002","01020301001",1,2,618,1,0.02,38.58,2401,13
"0102030100100201","01020301001002","01020301001",1,3,619,1,0.03,40.43,2404,12
"0102030100100201","01020301001002","01020301001",1,4,620,1,0.03,40.86,2404,12
"0102030100100201","01020301001002","01020301001",1,5,621,1,0.03,42.17,2408,12
"0102030100100201","01020301001002","01020301001",1,6,622,1,0.04,39.24,2396,12
"0102030100100201","01020301001002","01020301001",1,7,623,1,0.04,42.65,2408,12
"0102030100101701","01020301001017","01020301001",1,1,624,1,0.01,21.07,2333,12
"0102030100101701","01020301001017","01020301001",1,2,625,1,0.01,21.1,2332,12
"0102030100101701","01020301001017","01020301001",2,1,626,1,0.52,23.69,2277,13
"0102030100101701","01020301001017","01020301001",3,1,627,1,0.19,23.76,2310,11
"0102030100103201","01020301001032","01020301001",1,1,628,1,0,21.86,2368,12
"0102030100103201","01020301001032","01020301001",1,2,629,1,0,21.73,2369,12
"0102030100103201","01020301001032","01020301001",1,3,630,1,0.01,21.78,2370,12
"0102030100103201","01020301001032","01020301001",1,4,631,1,0.03,21.14,2364,12
"0102030100103201","01020301001032","01020301001",1,5,632,1,0.03,24.19,2369,12
"0102030100103201","01020301001032","01020301001",1,6,633,1,0.05,27.43,2365,12
"0102030100103201","01020301001032","01020301001",1,7,634,1,0.98,16.51,2521,10
"0102030100103201","01020301001032","01020301001",1,8,635,1,0.02,22.12,2363,12
"0102030100103201","01020301001032","01020301001",1,9,636,1,0.06,20.88,2358,12
"0102030100103201","01020301001032","01020301001",1,10,637,1,0.05,26.66,2371,12
"0102030100103201","01020301001032","01020301001",1,11,638,1,0.09,30.29,2345,11
"0102030100103201","01020301001032","01020301001",1,12,639,1,0.07,27.85,2351,11
"0102030100104701","01020301001047","01020301001",1,1,640,1,0,22.04,2402,11
"0102030100104701","01020301001047","01020301001",1,2,641,1,0.04,21.61,2400,12
"0102030100104701","01020301001047","01020301001",1,3,642,1,0.05,21.75,2400,12
"0102030100104701","01020301001047","01020301001",1,4,643,1,0.04,21.81,2401,12
"0102030100104701","01020301001047","01020301001",2,1,644,1,0.18,33.02,2411,11
"0102030100104701","01020301001047","01020301001",2,2,645,1,0.18,32.42,2415,11
"0102030100104701","01020301001047","01020301001",2,3,646,1,0.19,34.79,2410,11
"0102030100104701","01020301001047","01020301001",2,4,647,1,0.17,31.81,2408,11
"0102030100104701","01020301001047","01020301001",3,1,648,1,0.16,31.2,2422,11
"0102030100106201","01020301001062","01020301001",1,1,649,1,0,10.99,2309,14
"0102030100106201","01020301001062","01020301001",1,2,650,1,0.01,10.5,2308,14
"0102030100106201","01020301001062","01020301001",1,3,651,1,0.02,9.87,2307,14
"0102030100106201","01020301001062","01020301001",1,4,652,1,0.05,10.57,2308,13
"0102030100106201","01020301001062","01020301001",1,5,653,1,0.03,12.02,2310,13
"0102030100106201","01020301001062","01020301001",2,1,654,1,0.79,42.49,2368,11
"0102030100106201","01020301001062","01020301001",2,2,655,1,0.82,54.62,2393,10
"0102030100106201","01020301001062","01020301001",2,3,656,1,0.79,28.57,2337,12
"0102030100106201","01020301001062","01020301001",2,4,657,1,0.82,55.07,2394,10
"0102030100106201","01020301001062","01020301001",3,1,658,1,0.15,23.05,2335,12
"0102030100106201","01020301001062","01020301001",3,2,659,1,0.17,23.39,2339,12
"0102030100106201","01020301001062","01020301001",4,1,660,1,0.81,50.92,2384,10
"0102030100108001","01020301001080","01020301001",1,1,661,1,0.09,20.5,2316,13
"0102030100109501","01020301001095","01020301001",1,1,662,1,0,17.53,2311,12
"0102030100109501","01020301001095","01020301001",1,2,663,1,0.01,17.29,2312,12
"0102030100109501","01020301001095","01020301001",1,3,664,3,0.01,16.63,2311,13
"0102030100109501","01020301001095","01020301001",1,4,665,1,0.05,17.93,2306,13
"0102030100109501","01020301001095","01020301001",1,5,666,1,0.05,17.27,2307,13
"0102030100109501","01020301001095","01020301001",1,6,667,1,0.04,19.22,2315,12
"0102030100111101","01020301001111","01020301001",1,1,668,1,0.11,12.5,2308,11
"0102030100111101","01020301001111","01020301001",1,2,669,1,0.11,12,2311,11
"0102030100111101","01020301001111","01020301001",1,3,670,1,0.12,12.01,2308,11
"0102030100111101","01020301001111","01020301001",1,4,671,1,0.11,12.34,2307,11
"0102030100111101","01020301001111","01020301001",1,5,672,1,0.13,11.8,2306,11
"0102030100111101","01020301001111","01020301001",1,6,673,1,0.16,13.03,2299,11
"0102030100111101","01020301001111","01020301001",2,1,674,1,0.21,15.14,2299,12
"0102030100111101","01020301001111","01020301001",2,2,675,1,0.21,15.28,2298,12
"0102030100111101","01020301001111","01020301001",2,3,676,1,0.17,13.69,2300,11
"0102030100111101","01020301001111","01020301001",3,1,677,1,0.23,6.47,2290,13
"0102030100111101","01020301001111","01020301001",3,2,678,1,0.26,7.75,2288,12
"0102030100112801","01020301001128","01020301001",1,1,679,1,0,13.9,2305,11
"0102030100112801","01020301001128","01020301001",2,1,680,1,0.14,8.46,2294,12
"0102030100112801","01020301001128","01020301001",2,2,681,1,0.18,6.82,2291,12
"0102030100112801","01020301001128","01020301001",3,1,682,1,0.13,13.47,2319,12
"0102030100112801","01020301001128","01020301001",4,1,683,1,0.18,6.58,2291,12
"0102030100114501","01020301001145","01020301001",1,1,684,1,0,16.02,2308,11
"0102030100114501","01020301001145","01020301001",1,2,685,1,0.02,16.8,2307,11
"0102030100114501","01020301001145","01020301001",1,3,686,1,0.02,17.82,2309,11
"0102030100114501","01020301001145","01020301001",1,4,687,1,0.04,15.18,2305,11
"0102030100114501","01020301001145","01020301001",1,5,688,1,0.03,18.1,2312,11
"0102030100114501","01020301001145","01020301001",1,6,689,1,0.02,17.32,2310,11
"0102030100114501","01020301001145","01020301001",1,7,690,1,0.03,16.12,2306,11
"0102030100114501","01020301001145","01020301001",1,8,691,1,0.02,17.65,2309,11
"0102040170200201","01020401702002","01020401702",1,1,692,3,2.59,18.17,1870,12
"0102040170200201","01020401702002","01020401702",1,2,693,2,0.01,15.91,1957,11
"0102040170200201","01020401702002","01020401702",1,3,694,2,0.01,15.91,1957,11
"0102040170200201","01020401702002","01020401702",1,4,695,1,0.02,14.43,1959,11
"0102040170200201","01020401702002","01020401702",1,5,696,1,0.02,14.22,1960,11
"0102040170200201","01020401702002","01020401702",1,6,697,1,0,16.07,1959,11
"0102040170200201","01020401702002","01020401702",2,1,698,1,1.16,14.7,1911,13
"0102040170200201","01020401702002","01020401702",2,2,699,1,1.15,15.23,1914,13
"0102040170200201","01020401702002","01020401702",2,3,700,1,1.21,13.05,1903,13
"0102040170200201","01020401702002","01020401702",2,4,701,1,1.18,14.02,1910,13
"0102040170200201","01020401702002","01020401702",2,5,702,1,1.22,12.38,1901,14
"0102040170200201","01020401702002","01020401702",3,1,703,3,1.77,5.54,1839,14
"0102040170200201","01020401702002","01020401702",3,2,704,1,1.72,6.17,1832,16
"0102040170200201","01020401702002","01020401702",3,3,705,1,1.72,6.2,1832,17
"0102040170201801","01020401702018","01020401702",1,1,706,1,0.04,15.21,1914,12
"0102040170201801","01020401702018","01020401702",1,2,707,1,0.05,19.34,1910,12
"0102040170201801","01020401702018","01020401702",1,3,708,3,0.03,19.85,1910,12
"0102040170201801","01020401702018","01020401702",1,4,709,1,0.05,19.07,1901,12
"0102040170201801","01020401702018","01020401702",1,5,710,1,0.06,19.25,1893,11
"0102040170201801","01020401702018","01020401702",1,6,711,2,0.06,18.5,1891,11
"0102040170201801","01020401702018","01020401702",1,7,712,2,0.06,18.5,1891,11
"0102040170201801","01020401702018","01020401702",1,8,713,1,0.06,18.45,1896,12
"0102040170201801","01020401702018","01020401702",1,9,714,1,0.01,18.66,1909,12
"0102040170203301","01020401702033","01020401702",1,1,715,2,1.45,15.03,1858,15
"0102040170203301","01020401702033","01020401702",1,2,716,2,1.45,15.03,1858,15
"0102040170203301","01020401702033","01020401702",1,3,717,2,1.45,15.03,1858,15
"0102040170203301","01020401702033","01020401702",1,4,718,1,1.44,14.81,1857,15
"0102040170203301","01020401702033","01020401702",1,5,719,1,1.42,14.15,1852,16
"0102040170203301","01020401702033","01020401702",1,6,720,1,1.43,14.53,1855,16
"0102040170203301","01020401702033","01020401702",1,7,721,3,1.41,13.88,1852,17
"0102040170203301","01020401702033","01020401702",1,8,722,1,1.39,12.83,1850,16
"0102040170203301","01020401702033","01020401702",1,9,723,1,1.39,15.7,1851,16
"0102040170203301","01020401702033","01020401702",1,10,724,1,1.39,15.18,1851,16
"0102040170203301","01020401702033","01020401702",1,11,725,1,1.51,11.03,1878,12
"0102040170203301","01020401702033","01020401702",1,12,726,1,1.45,15.43,1854,13
"0102040170204801","01020401702048","01020401702",1,1,727,1,0.42,12.23,1867,11
"0102040170204801","01020401702048","01020401702",1,2,728,1,1.39,9.4,1832,13
"0102040170206301","01020401702063","01020401702",1,1,730,1,1.26,16.91,1875,13
"0102040170207801","01020401702078","01020401702",1,1,732,1,0.03,14.06,1848,11
"0102040170207801","01020401702078","01020401702",1,2,733,3,0.08,12.67,1843,11
"0102040170207801","01020401702078","01020401702",1,3,734,1,0.04,13.23,1847,11
"0102040170207801","01020401702078","01020401702",1,4,735,1,0.07,11.24,1842,11
"0102040170207801","01020401702078","01020401702",1,5,736,1,0.07,10.7,1842,11
"0102040170207801","01020401702078","01020401702",1,6,737,1,0.01,15.27,1852,11
"0102040170207801","01020401702078","01020401702",2,1,738,1,1.9,11.61,1847,14
"0102040170207801","01020401702078","01020401702",2,2,739,1,0.16,5.15,1835,14
"0102040170207801","01020401702078","01020401702",2,3,740,1,0.51,3.67,1830,14
"0102040170209301","01020401702093","01020401702",1,1,741,1,0.02,11.03,1836,12
"0102040170209301","01020401702093","01020401702",1,2,742,1,0.03,11.51,1836,13
"0102040170209301","01020401702093","01020401702",1,3,743,1,0.06,11.06,1832,13
"0102040170209301","01020401702093","01020401702",1,4,744,1,0.03,10.78,1835,13
"0102040170209301","01020401702093","01020401702",1,5,745,1,0.07,10.78,1829,14
"0102040170209301","01020401702093","01020401702",1,6,746,1,0.01,11.66,1838,12
"0102040170210801","01020401702108","01020401702",1,1,747,1,0.03,3.42,1853,15
"0102040170210801","01020401702108","01020401702",1,2,748,1,0.03,3.45,1853,15
"0102040170210801","01020401702108","01020401702",1,3,749,1,0.03,3.54,1854,15
"0102040170210801","01020401702108","01020401702",1,4,750,1,0.03,3.56,1854,15
"0102040170210801","01020401702108","01020401702",1,5,751,1,0.02,3.54,1853,15
"0102040170212301","01020401702123","01020401702",1,1,754,1,0.01,7.86,1863,12
"0102040170212301","01020401702123","01020401702",1,2,755,1,0.08,11.23,1853,14
"0102040170212301","01020401702123","01020401702",1,3,756,1,6.09,38.97,1848,11
"0102040170213801","01020401702138","01020401702",1,1,757,1,0.01,15.75,1854,11
"0102040170213801","01020401702138","01020401702",1,2,758,1,0.04,14.38,1851,11
"0102040170213801","01020401702138","01020401702",1,3,759,1,0.03,14.27,1856,11
"0102040170213801","01020401702138","01020401702",1,4,760,1,0,15.67,1855,11
"0102040170213801","01020401702138","01020401702",2,1,761,1,0.08,11.79,1850,11
"0102040170213801","01020401702138","01020401702",2,2,762,3,0.09,11.33,1849,11
"0102040170213801","01020401702138","01020401702",2,3,763,1,0.09,11.56,1849,11
"0102040170213801","01020401702138","01020401702",3,1,764,1,0.1,11.17,1850,11
"0102060130100201","01020601301002","01020601301",1,1,765,1,0,3.86,2065,13
"0102060130101801","01020601301018","01020601301",1,1,766,1,0,11.66,2071,12
"0102060130101801","01020601301018","01020601301",1,2,767,1,0.01,11.17,2070,12
"0102060130101801","01020601301018","01020601301",1,3,768,1,0.02,11.44,2071,12
"0102060130101801","01020601301018","01020601301",1,4,769,1,0.04,13.71,2074,12
"0102060130101801","01020601301018","01020601301",1,5,770,1,0.05,11.54,2070,12
"0102060130101801","01020601301018","01020601301",1,6,771,1,0.09,8.53,2066,12
"0102060130101801","01020601301018","01020601301",1,7,772,1,0.11,7.76,2064,12
"0102060130101801","01020601301018","01020601301",1,8,773,1,0.06,8.64,2066,13
"0102060130101801","01020601301018","01020601301",1,9,774,1,0.05,16.61,2077,12
"0102060130103301","01020601301033","01020601301",1,1,775,1,0,15.75,2074,11
"0102060130103301","01020601301033","01020601301",1,2,776,1,0.02,16.51,2075,11
"0102060130103301","01020601301033","01020601301",1,3,777,1,0.06,19.27,2079,11
"0102060130103301","01020601301033","01020601301",1,4,778,1,0.05,15.87,2074,12
"0102060130103301","01020601301033","01020601301",1,5,779,1,0.03,13.86,2070,11
"0102060130103301","01020601301033","01020601301",1,6,780,1,0.05,12.26,2067,11
"0102060130103301","01020601301033","01020601301",1,7,781,1,0.06,12.01,2068,12
"0102060130103301","01020601301033","01020601301",1,8,782,1,0.07,11.31,2066,12
"0102060130103301","01020601301033","01020601301",1,9,783,1,0.08,10.98,2066,12
"0102060130105001","01020601301050","01020601301",1,1,793,1,0.02,9.55,2072,12
"0102060130105001","01020601301050","01020601301",1,2,794,1,0.06,7.96,2068,13
"0102060130105001","01020601301050","01020601301",1,3,795,1,0.01,9.16,2071,12
"0102060130105001","01020601301050","01020601301",1,4,796,1,0.01,9.28,2071,12
"0102060130105001","01020601301050","01020601301",1,5,797,1,0.03,10,2073,12
