"household_id","ea_id","rural","pw","saq01","saq02","saq03","saq04","saq05","saq06","saq07","saq08","hh_saq09","hh_saq13_a","hh_saq13_b","hh_saq13_c","hh_saq14_a","hh_saq14_b","hh_saq15_a","hh_saq15_b","hh_saq16_a","hh_saq16_b","hh_saq16_c","hh_saq16_d","hh_saq16_e","hh_saq16_f","hh_saq16_g","hh_saq16_h","hh_saq16_i","hh_saq16_j","hh_saq16_k","hh_saq16_l","hh_saq16_m","hh_saq16_n","hh_saq16_o","hh_saq16_p","hh_saq17_a","hh_saq17_b","hh_saq17_c","hh_saq18_a","hh_saq18_b","hh_saq19_a","hh_saq19_b","hh_saq20_a","hh_saq20_b","hh_saq20_c","hh_saq20_d","hh_saq20_e","hh_saq20_f","hh_saq20_g","hh_saq20_h","hh_saq20_i","hh_saq20_j","hh_saq20_k","hh_saq20_l","hh_saq20_m","hh_saq20_n","hh_saq20_o","hh_saq20_p","hh_saq21_a","hh_saq21_b","hh_saq21_c","hh_saq22_a","hh_saq22_b","hh_saq23_a","hh_saq23_b","hh_saq24_a","hh_saq24_b","hh_saq24_c","hh_saq24_d","hh_saq24_e","hh_saq24_f","hh_saq24_g","hh_saq24_h","hh_saq24_i","hh_saq24_j","hh_saq24_k","hh_saq24_l","hh_saq24_m","hh_saq24_n","hh_saq24_o","hh_saq24_p","hh_saq26_a","hh_saq26_b","hh_saq26_c","hh_saq26_d","hh_saq27_a","hh_saq27_b","hh_saq27_c","hh_saq27_d","hh_saq28_a","hh_saq28_b","hh_saq28_c","hh_saq28_d","hh_saq29_a","hh_saq29_b","hh_saq29_c","hh_saq29_d","hh_saq30_a","hh_saq30_b","hh_saq30_c","hh_saq30_d","hh_saq31_a","hh_saq31_b","hh_saq31_c","hh_saq31_d","hh_saq32_a","hh_saq32_b","hh_saq32_c","hh_saq32_d","hh_saq33_a","hh_saq33_b"
"01010500204049","01010500204",1,3071.13232421875,1,1,5,8,88,2,4,49,6,21,5,2004,4,30,8,0,,,,"X",,,,,,,,,,,,,22,5,2004,2,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,5,2004,,9,6,2004,,,,,,28,6,2004,,,,,,,,,,9,8,2004,1,
"01010500204073","01010500204",1,3071.13232421875,1,1,5,8,88,2,4,73,4,9,5,2004,6,0,9,30,,,,"X",,,,,,,,,,,,,17,5,2004,2,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,5,2004,,9,6,2004,,,,,,28,6,2004,,,,,,,,,,9,8,2004,1,
"01010500204097","01010500204",1,3071.13232421875,1,1,5,8,88,2,4,97,4,12,5,2004,2,30,6,0,,,,"X",,,,,,,,,,,,,23,5,2004,7,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,5,2004,,9,6,2004,,,,,,28,6,2004,,,,,,,,,,9,8,2004,1,
"01010500204121","01010500204",1,3071.13232421875,1,1,5,8,88,2,4,121,2,15,5,2004,5,30,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,5,2004,,9,6,2004,,,,,,28,6,2004,,,,,,,,,,9,8,2004,1,
"01010500204142","01010500204",1,1950.92431640625,1,1,5,8,88,2,4,142,4,15,5,2004,2,0,5,30,,,,"X",,,,,,,,,,,,,16,5,2004,8,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,5,2004,,9,6,2004,,,,,,28,6,2004,,,,,,,,,,9,8,2004,1,
"01010500204145","01010500204",1,3071.13232421875,1,1,5,8,88,2,4,145,4,18,5,2004,2,0,5,30,,,,"X",,,,,,,,,,,,,18,5,2004,7,0,9,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,5,2004,,9,6,2004,,,,,,28,6,2004,,,,,,,,,,9,8,2004,1,
"01010500204169","01010500204",1,3071.13232421875,1,1,5,8,88,2,4,169,3,10,5,2004,2,0,5,30,,,,,,,,,,,"X",,,,,,10,5,2004,7,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,2004,,6,6,2004,,,,,,28,6,2004,,,,,,,,,,9,8,2004,1,
"01010500204182","01010500204",1,1950.92431640625,1,1,5,8,88,2,4,182,1,20,5,2004,2,0,5,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,5,2004,,9,6,2004,,,,,,28,6,2004,,,,,,,,,,9,8,2004,1,
"01010500204193","01010500204",1,3071.13232421875,1,1,5,8,88,2,4,193,5,13,5,2004,10,30,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,5,2004,,9,6,2004,,,,,,28,6,2004,,,,,,,,,,9,8,2004,1,
"01010500204217","01010500204",1,3071.13232421875,1,1,5,8,88,2,4,217,5,19,5,2004,2,0,6,0,,,,"X",,,,,,,,,,,,,19,5,2004,9,0,11,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,5,2004,,9,6,2004,,,,,,28,6,2004,,,,,,,,,,9,8,2004,1,
"01010600402002","01010600402",1,3720.59497070313,1,1,6,8,88,4,2,2,3,13,5,2004,7,0,11,0,,,,,,,,,,,,,,,,,14,5,2004,3,23,4,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,5,2004,,14,5,2004,,,,,,28,6,2004,,,,,,4,8,2004,,8,8,2004,1,
"01010600402014","01010600402",1,293.731170654297,1,1,6,8,88,4,2,14,1,16,8,2004,1,0,5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,5,2004,,24,5,2004,,,,,,28,6,2004,,,,,,4,8,2004,,8,8,2004,1,
"01010600402021","01010600402",1,3720.59497070313,1,1,6,8,88,4,2,21,7,15,5,2004,4,37,9,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,5,2004,,15,5,2004,,,,,,27,6,2004,,,,,,4,8,2004,,8,8,2004,1,
"01010600402039","01010600402",1,3720.59497070313,1,1,6,8,88,4,2,39,7,12,5,2004,1,0,2,19,,,,,,,,,,,,,,,,,15,5,2004,7,41,9,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,5,2004,,15,5,2004,,,,,,28,6,2004,,,,,,4,8,2004,,8,8,2004,1,
"01010600402057","01010600402",1,3720.59497070313,1,1,6,8,88,4,2,57,5,19,5,2004,9,15,11,20,,,,,,,,,,,,,,,,,21,5,2004,5,17,7,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,5,2004,,25,5,2004,,,,,,28,6,2004,,,,,,4,8,2004,,8,8,2004,1,
"01010600402075","01010600402",1,3720.59497070313,1,1,6,8,88,4,2,75,5,12,5,2004,2,0,4,17,,,,,,,,,,,,,,,,,17,5,2004,7,18,11,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,5,2004,,25,5,2004,,,,,,28,6,2004,,,,,,4,8,2004,,8,8,2004,1,
"01010600402094","01010600402",1,3720.59497070313,1,1,6,8,88,4,2,94,6,16,5,2004,1,20,5,56,,,,,,,,,,,,,,,,,17,5,2004,4,45,6,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,5,2004,,25,5,2004,,,,,,28,6,2004,,,,,,3,8,2004,,8,8,2004,1,
"01010600402112","01010600402",1,3720.59497070313,1,1,6,8,88,4,2,112,7,20,5,2004,2,5,7,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,5,2004,,24,5,2004,,,,,,28,6,2004,,,,,,4,8,2004,,8,8,2004,1,
"01010600402130","01010600402",1,3720.59497070313,1,1,6,8,88,4,2,130,5,22,5,2004,1,14,5,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,5,2004,,24,5,2004,,,,,,28,6,2004,,,,,,8,8,2004,,9,8,2004,1,
"01010600402148","01010600402",1,3720.59497070313,1,1,6,8,88,4,2,148,8,18,5,2004,3,13,7,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,5,2004,,24,5,2004,,,,,,28,6,2004,,,,,,3,8,2004,,8,8,2004,1,
"01010600402160","01010600402",1,293.731170654297,1,1,6,8,88,4,2,160,3,19,5,2004,2,15,6,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,5,2004,,24,5,2004,,,,,,28,6,2004,,,,,,8,8,2004,,9,8,2004,1,
"01010600402167","01010600402",1,3720.59497070313,1,1,6,8,88,4,2,167,2,13,5,2004,5,16,7,39,,,,,,,,,,,,,,,,,20,5,2004,9,23,10,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,5,2004,,14,5,2004,,,,,,28,6,2004,,,,,,4,8,2004,,8,8,2004,1,
"01020100207002","01020100207",1,2697.60473632813,1,2,1,8,88,2,7,2,5,17,5,2004,4,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,5,2004,,28,5,2004,,29,5,2004,,20,6,2004,,,,,,3,8,2004,,4,8,2004,1,
"01020100207012","01020100207",1,2697.60473632813,1,2,1,8,88,2,7,12,3,11,5,2004,7,0,9,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,2004,,28,5,2004,,29,5,2004,,,,,,,,,,27,7,2004,,4,8,2004,1,
"01020100207017","01020100207",1,2697.60473632813,1,2,1,8,88,2,7,17,6,15,5,2004,8,0,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,5,2004,,28,5,2004,,29,5,2004,,20,6,2004,,,,,,27,7,2004,,4,8,2004,1,
"01020100207027","01020100207",1,2697.60473632813,1,2,1,8,88,2,7,27,8,11,5,2004,4,0,7,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,2004,,28,5,2004,,29,5,2004,,20,6,2004,,,,,,3,8,2004,,4,8,2004,1,
"01020100207032","01020100207",1,2697.60473632813,1,2,1,8,88,2,7,32,4,17,5,2004,1,0,2,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,5,2004,,28,5,2004,,29,5,2004,,20,6,2004,,,,,,3,8,2004,,4,8,2004,1,
"01020100207047","01020100207",1,2697.60473632813,1,2,1,8,88,2,7,47,7,16,5,2004,6,40,8,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,5,2004,,28,5,2004,,29,5,2004,,20,6,2004,,,,,,4,8,2004,,4,8,2004,1,
"01020100207062","01020100207",1,2697.60473632813,1,2,1,8,88,2,7,62,2,10,5,2004,2,50,3,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,2004,,28,5,2004,,21,5,2004,,20,6,2004,,,,,,3,8,2004,,4,8,2004,1,
"01020100207077","01020100207",1,2697.60473632813,1,2,1,8,88,2,7,77,3,13,5,2004,1,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,5,2004,,28,5,2004,,,,,,20,6,2004,,,,,,3,8,2004,,4,8,2004,1,
"01020100207092","01020100207",1,2697.60473632813,1,2,1,8,88,2,7,92,6,18,5,2004,2,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,5,2004,,28,5,2004,,29,5,2004,,20,6,2004,,,,,,3,8,2004,,4,8,2004,1,
"01020100207107","01020100207",1,2697.60473632813,1,2,1,8,88,2,7,107,8,12,5,2004,3,5,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,5,2004,,28,5,2004,,29,5,2004,,20,6,2004,,,,,,4,8,2004,,4,8,2004,1,
"01020100207122","01020100207",1,2697.60473632813,1,2,1,8,88,2,7,122,4,17,5,2004,3,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,5,2004,,28,5,2004,,29,5,2004,,20,6,2004,,,,,,4,8,2004,,4,8,2004,1,
"01020100207137","01020100207",1,2697.60473632813,1,2,1,8,88,2,7,137,4,16,5,2004,1,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,5,2004,,28,5,2004,,29,5,2004,,20,6,2004,,,,,,4,8,2004,,4,8,2004,1,
"01020200802002","01020200802",1,3456.86206054688,1,2,2,8,88,8,2,2,1,13,5,2004,3,13,4,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,5,2004,,28,5,2004,,29,5,2004,,20,6,2004,,,,,,3,8,2004,,4,8,2004,1,
"01020200802017","01020200802",1,3456.86206054688,1,2,2,8,88,8,2,17,5,15,5,2004,6,1,7,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,5,2004,,28,5,2004,,29,5,2004,,20,6,2004,,,,,,3,8,2004,,4,8,2004,1,
"01020200802028","01020200802",1,3456.86206054688,1,2,2,8,88,8,2,28,1,9,5,2004,3,28,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,5,2004,,28,5,2004,,29,5,2004,,20,6,2004,,,,,,3,8,2004,,4,8,2004,1,
"01020200802033","01020200802",1,3456.86206054688,1,2,2,8,88,8,2,33,6,15,5,2004,4,37,6,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,5,2004,,28,5,2004,,29,5,2004,,20,6,2004,,,,,,3,8,2004,,4,8,2004,1,
"01020200802048","01020200802",1,3456.86206054688,1,2,2,8,88,8,2,48,4,17,5,2004,3,5,4,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,5,2004,,28,5,2004,,29,5,2004,,20,6,2004,,,,,,4,8,2004,,4,8,2004,1,
"01020200802063","01020200802",1,3456.86206054688,1,2,2,8,88,8,2,63,7,17,5,2004,4,51,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,5,2004,,28,5,2004,,29,5,2004,,20,6,2004,,,,,,4,8,2004,,4,8,2004,1,
"01020200802078","01020200802",1,3456.86206054688,1,2,2,8,88,8,2,78,8,11,5,2004,5,15,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,5,2004,,28,5,2004,,29,5,2004,,20,6,2004,,,,,,3,8,2004,,4,8,2004,1,
"01020200802108","01020200802",1,3456.86206054688,1,2,2,8,88,8,2,108,4,13,5,2004,4,29,6,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,5,2004,,28,5,2004,,29,5,2004,,20,6,2004,,,,,,4,8,2004,,4,8,2004,1,
"01020200802120","01020200802",1,386.241577148438,1,2,2,8,88,8,2,120,1,14,5,2004,3,40,4,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,5,2004,,28,5,2004,,29,5,2004,,20,6,2004,,,,,,4,8,2004,,4,8,2004,1,
"01020200802124","01020200802",1,3456.86206054688,1,2,2,8,88,8,2,124,8,12,5,2004,2,50,4,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,5,2004,,28,5,2004,,29,5,2004,,20,6,2004,,,,,,3,8,2004,,4,8,2004,1,
"01020200802139","01020200802",1,3456.86206054688,1,2,2,8,88,8,2,139,3,14,5,2004,5,0,5,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,5,2004,,28,5,2004,,29,5,2004,,20,6,2004,,,,,,3,8,2004,,4,8,2004,1,
"01020200802180","01020200802",1,386.241577148438,1,2,2,8,88,8,2,180,1,12,5,2004,10,32,11,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,5,2004,,28,5,2004,,29,5,2004,,20,6,2004,,,,,,3,8,2004,,4,8,2004,1,
"01020301001002","01020301001",1,3416.8232421875,1,2,3,8,88,10,1,2,8,12,5,2004,7,14,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,5,2004,,22,5,2004,,24,5,2004,,20,6,2004,,,,,,3,8,2004,,4,8,2004,1,
"01020301001017","01020301001",1,3416.8232421875,1,2,3,8,88,10,1,17,2,22,5,2004,2,0,5,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,5,2004,,22,5,2004,,,,,,20,6,2004,,,,,,3,8,2004,,4,8,2004,1,
"01020301001032","01020301001",1,3416.8232421875,1,2,3,8,88,10,1,32,2,13,5,2004,2,16,7,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,5,2004,,15,5,2004,,,,,,20,6,2004,,,,,,3,8,2004,,4,8,2004,1,
"01020301001047","01020301001",1,3416.8232421875,1,2,3,8,88,10,1,47,6,19,5,2004,2,30,6,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,5,2004,,20,5,2004,,,,,,20,6,2004,,,,,,4,8,2004,,4,8,2004,1,
"01020301001062","01020301001",1,3416.8232421875,1,2,3,8,88,10,1,62,11,17,5,2004,2,10,8,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,5,2004,,18,5,2004,,,,,,20,6,2004,,,,,,4,8,2004,,4,8,2004,1,
"01020301001080","01020301001",1,3416.8232421875,1,2,3,8,88,10,1,80,4,14,5,2004,2,10,6,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,5,2004,,21,5,2004,,,,,,20,6,2004,,,,,,4,8,2004,,4,8,2004,1,
"01020301001095","01020301001",1,3416.8232421875,1,2,3,8,88,10,1,95,1,15,5,2004,3,10,7,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,5,2004,,22,5,2004,,,,,,20,5,2004,,,,,,4,8,2004,,4,8,2004,1,
"01020301001097","01020301001",1,1189.40051269531,1,2,3,8,88,10,1,97,2,20,5,2004,8,0,11,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,5,2004,,20,5,2004,,,,,,20,6,2004,,,,,,4,8,2004,,4,8,2004,1,
"01020301001111","01020301001",1,3416.8232421875,1,2,3,8,88,10,1,111,7,21,5,2004,2,7,6,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,5,2004,,20,5,2004,,,,,,20,6,2004,,,,,,3,8,2004,,4,8,2004,1,
"01020301001128","01020301001",1,3416.8232421875,1,2,3,8,88,10,1,128,8,18,5,2004,2,20,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,5,2004,,21,5,2004,,,,,,20,6,2004,,,,,,4,8,2004,,4,8,2004,1,
"01020301001145","01020301001",1,3416.8232421875,1,2,3,8,88,10,1,145,10,16,5,2004,2,5,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,5,2004,,22,5,2004,,,,,,20,6,2004,,,,,,4,8,2004,,4,8,2004,1,
"01020301001152","01020301001",1,1189.40051269531,1,2,3,8,88,10,1,152,1,20,5,2004,2,30,5,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,5,2004,,20,5,2004,,,,,,20,6,2004,,,,,,3,8,2004,,4,8,2004,1,
"01020401702002","01020401702",1,4736.44140625,1,2,4,8,88,17,2,2,5,15,5,2004,4,30,10,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,5,2004,,19,5,2004,,29,5,2004,,20,6,2004,,,,,,3,8,2004,,4,8,2004,1,
"01020401702005","01020401702",1,969.447082519531,1,2,4,8,88,17,2,5,2,19,5,2004,2,15,6,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,5,2004,,23,5,2004,,29,5,2004,,20,6,2004,,,,,,3,8,2004,,8,8,2004,1,
"01020401702018","01020401702",1,4736.44140625,1,2,4,8,88,17,2,18,9,11,5,2004,2,45,7,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,2004,,23,5,2004,,29,5,2004,,20,6,2004,,,,,,3,8,2004,,8,8,2004,1,
"01020401702033","01020401702",1,4736.44140625,1,2,4,8,88,17,2,33,8,11,5,2004,5,25,10,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,2004,,23,5,2004,,29,5,2004,,20,6,2004,,,,,,3,8,2004,,8,8,2004,1,
"01020401702048","01020401702",1,4736.44140625,1,2,4,8,88,17,2,48,6,14,5,2004,1,35,6,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,5,2004,,23,5,2004,,29,5,2004,,20,6,2004,,,,,,4,8,2004,,8,8,2004,1,
"01020401702063","01020401702",1,4736.44140625,1,2,4,8,88,17,2,63,7,10,5,2004,1,20,6,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,5,2004,,24,5,2004,,29,5,2004,,20,6,2004,,,,,,4,8,2004,,8,8,2004,1,
"01020401702078","01020401702",1,4736.44140625,1,2,4,8,88,17,2,78,6,9,5,2004,3,25,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,5,2004,,25,5,2004,,29,5,2004,,20,6,2004,,,,,,4,8,2004,,8,8,2004,1,
"01020401702093","01020401702",1,4736.44140625,1,2,4,8,88,17,2,93,5,14,5,2004,12,55,4,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,5,2004,,19,5,2004,,29,7,2004,,20,6,2004,,,,,,4,8,2004,,8,8,2004,1,
"01020401702108","01020401702",1,4736.44140625,1,2,4,8,88,17,2,108,5,13,5,2004,4,5,9,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,5,2004,,23,5,2004,,29,5,2004,,20,6,2004,,,,,,4,8,2004,,8,8,2004,1,
"01020401702123","01020401702",1,4736.44140625,1,2,4,8,88,17,2,123,2,16,5,2004,9,15,12,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,5,2004,,23,5,2004,,29,5,2004,,20,6,2004,,,,,,4,8,2004,,8,8,2004,1,
"01020401702138","01020401702",1,4736.44140625,1,2,4,8,88,17,2,138,5,17,5,2004,3,10,6,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,5,2004,,19,5,2004,,29,5,2004,,20,6,2004,,,,,,4,8,2004,,8,8,2004,1,
"01020401702149","01020401702",1,969.447082519531,1,2,4,8,88,17,2,149,3,18,5,2004,7,20,12,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,5,2004,,24,5,2004,,29,5,2004,,20,6,2004,,,,,,4,8,2004,,9,8,2004,1,
"01020601301002","01020601301",1,3223.05908203125,1,2,6,8,88,13,1,2,1,17,5,2004,2,30,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,5,2004,,19,5,2004,,29,5,2004,,20,6,2004,,,,,,3,8,2004,,4,8,2004,1,
"01020601301018","01020601301",1,3223.05908203125,1,2,6,8,88,13,1,18,3,9,5,2004,3,0,5,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,5,2004,,20,5,2004,,29,5,2004,,20,,,,,,,,3,8,2004,,4,8,2004,1,
"01020601301033","01020601301",1,3223.05908203125,1,2,6,8,88,13,1,33,5,18,5,2004,2,45,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,5,2004,,27,5,2004,,29,5,2004,,20,6,2004,,,,,,4,8,2004,,8,8,2004,1,
"01020601301050","01020601301",1,3223.05908203125,1,2,6,8,88,13,1,50,8,14,5,2004,2,22,4,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,5,2004,,19,5,2004,,29,5,2004,,20,6,2004,,,,,,3,8,2004,,8,8,2004,1,
"01020601301066","01020601301",1,3223.05908203125,1,2,6,8,88,13,1,66,3,12,5,2004,7,44,8,50,,,,,,,,,,,,,,,,,19,5,2004,7,40,8,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,5,2004,,19,5,2004,,29,5,2004,,20,6,2004,,,,,,3,8,2004,,8,8,2004,1,
"01020601301081","01020601301",1,3223.05908203125,1,2,6,8,88,13,1,81,9,15,5,2004,3,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,5,2004,,24,5,2004,,29,5,2004,,20,6,2004,,,,,,4,7,2004,,9,7,2004,1,
