"household_id","ea_id","rural","pw","saq01","saq02","saq03","saq04","saq05","saq06","saq07","saq08","hh_s5cq00","hh_s5cq0a","hh_s5cq04","hh_s5cq05"
"07060300103252","07060300103",0,1947.88244628906,7,6,3,1,1,1,3,252,"C","Adults 16-65 yea",2,2
"07060300103252","07060300103",0,1947.88244628906,7,6,3,1,1,1,3,252,"D","Adults over 65 y",0,0
"07060300103278","07060300103",0,1947.88244628906,7,6,3,1,1,1,3,278,"A","Children 0-5 yea",0,0
"07060300103278","07060300103",0,1947.88244628906,7,6,3,1,1,1,3,278,"B","Children 6-15 ye",5,11
"07060300103278","07060300103",0,1947.88244628906,7,6,3,1,1,1,3,278,"C","Adults 16-65 yea",4,8
"07060300103278","07060300103",0,1947.88244628906,7,6,3,1,1,1,3,278,"D","Adults over 65 y",0,0
"07060300103304","07060300103",0,1947.88244628906,7,6,3,1,1,1,3,304,"A","Children 0-5 yea",0,0
"07060300103304","07060300103",0,1947.88244628906,7,6,3,1,1,1,3,304,"B","Children 6-15 ye",0,0
"07060300103304","07060300103",0,1947.88244628906,7,6,3,1,1,1,3,304,"C","Adults 16-65 yea",2,2
"07060300103304","07060300103",0,1947.88244628906,7,6,3,1,1,1,3,304,"D","Adults over 65 y",0,0
"07060500601003","07060500601",1,5037.068359375,7,6,5,8,88,6,1,3,"A","Children 0-5 yea",4,5
"07060500601003","07060500601",1,5037.068359375,7,6,5,8,88,6,1,3,"B","Children 6-15 ye",0,0
"07060500601003","07060500601",1,5037.068359375,7,6,5,8,88,6,1,3,"C","Adults 16-65 yea",4,5
"07060500601003","07060500601",1,5037.068359375,7,6,5,8,88,6,1,3,"D","Adults over 65 y",0,0
"07060500601015","07060500601",1,5037.068359375,7,6,5,8,88,6,1,15,"A","Children 0-5 yea",3,5
"07060500601015","07060500601",1,5037.068359375,7,6,5,8,88,6,1,15,"B","Children 6-15 ye",0,0
"07060500601015","07060500601",1,5037.068359375,7,6,5,8,88,6,1,15,"C","Adults 16-65 yea",2,3
"07060500601015","07060500601",1,5037.068359375,7,6,5,8,88,6,1,15,"D","Adults over 65 y",0,0
"07060500601021","07060500601",1,5037.068359375,7,6,5,8,88,6,1,21,"A","Children 0-5 yea",2,4
"07060500601021","07060500601",1,5037.068359375,7,6,5,8,88,6,1,21,"B","Children 6-15 ye",0,0
"07060500601021","07060500601",1,5037.068359375,7,6,5,8,88,6,1,21,"C","Adults 16-65 yea",3,3
"07060500601021","07060500601",1,5037.068359375,7,6,5,8,88,6,1,21,"D","Adults over 65 y",0,0
"07060500601039","07060500601",1,5037.068359375,7,6,5,8,88,6,1,39,"A","Children 0-5 yea",3,3
"07060500601039","07060500601",1,5037.068359375,7,6,5,8,88,6,1,39,"B","Children 6-15 ye",0,0
"07060500601039","07060500601",1,5037.068359375,7,6,5,8,88,6,1,39,"C","Adults 16-65 yea",4,4
"07060500601039","07060500601",1,5037.068359375,7,6,5,8,88,6,1,39,"D","Adults over 65 y",0,0
"07060500601057","07060500601",1,5037.068359375,7,6,5,8,88,6,1,57,"A","Children 0-5 yea",0,0
"07060500601057","07060500601",1,5037.068359375,7,6,5,8,88,6,1,57,"B","Children 6-15 ye",3,3
"07060500601057","07060500601",1,5037.068359375,7,6,5,8,88,6,1,57,"C","Adults 16-65 yea",3,6
"07060500601057","07060500601",1,5037.068359375,7,6,5,8,88,6,1,57,"D","Adults over 65 y",0,0
"07060500601075","07060500601",1,5037.068359375,7,6,5,8,88,6,1,75,"A","Children 0-5 yea",2,2
"07060500601075","07060500601",1,5037.068359375,7,6,5,8,88,6,1,75,"B","Children 6-15 ye",0,0
"07060500601075","07060500601",1,5037.068359375,7,6,5,8,88,6,1,75,"C","Adults 16-65 yea",3,3
"07060500601075","07060500601",1,5037.068359375,7,6,5,8,88,6,1,75,"D","Adults over 65 y",0,0
"07060500601093","07060500601",1,5037.068359375,7,6,5,8,88,6,1,93,"A","Children 0-5 yea",2,2
"07060500601093","07060500601",1,5037.068359375,7,6,5,8,88,6,1,93,"B","Children 6-15 ye",4,4
"07060500601093","07060500601",1,5037.068359375,7,6,5,8,88,6,1,93,"C","Adults 16-65 yea",3,3
"07060500601093","07060500601",1,5037.068359375,7,6,5,8,88,6,1,93,"D","Adults over 65 y",0,0
"07060500601111","07060500601",1,5037.068359375,7,6,5,8,88,6,1,111,"A","Children 0-5 yea",2,2
"07060500601111","07060500601",1,5037.068359375,7,6,5,8,88,6,1,111,"B","Children 6-15 ye",0,0
"07060500601111","07060500601",1,5037.068359375,7,6,5,8,88,6,1,111,"C","Adults 16-65 yea",2,2
"07060500601111","07060500601",1,5037.068359375,7,6,5,8,88,6,1,111,"D","Adults over 65 y",0,0
"07060500601129","07060500601",1,5037.068359375,7,6,5,8,88,6,1,129,"A","Children 0-5 yea",1,1
"07060500601129","07060500601",1,5037.068359375,7,6,5,8,88,6,1,129,"B","Children 6-15 ye",1,1
"07060500601129","07060500601",1,5037.068359375,7,6,5,8,88,6,1,129,"C","Adults 16-65 yea",3,3
"07060500601129","07060500601",1,5037.068359375,7,6,5,8,88,6,1,129,"D","Adults over 65 y",0,0
"07060500601147","07060500601",1,5037.068359375,7,6,5,8,88,6,1,147,"A","Children 0-5 yea",2,2
"07060500601147","07060500601",1,5037.068359375,7,6,5,8,88,6,1,147,"B","Children 6-15 ye",0,0
"07060500601147","07060500601",1,5037.068359375,7,6,5,8,88,6,1,147,"C","Adults 16-65 yea",3,3
"07060500601147","07060500601",1,5037.068359375,7,6,5,8,88,6,1,147,"D","Adults over 65 y",0,0
"07060500601165","07060500601",1,5037.068359375,7,6,5,8,88,6,1,165,"A","Children 0-5 yea",0,0
"07060500601165","07060500601",1,5037.068359375,7,6,5,8,88,6,1,165,"B","Children 6-15 ye",1,1
"07060500601165","07060500601",1,5037.068359375,7,6,5,8,88,6,1,165,"C","Adults 16-65 yea",3,5
"07060500601165","07060500601",1,5037.068359375,7,6,5,8,88,6,1,165,"D","Adults over 65 y",0,0
"07060500601173","07060500601",1,297.891143798828,7,6,5,8,88,6,1,173,"A","Children 0-5 yea",0,0
"07060500601173","07060500601",1,297.891143798828,7,6,5,8,88,6,1,173,"B","Children 6-15 ye",7,21
"07060500601173","07060500601",1,297.891143798828,7,6,5,8,88,6,1,173,"C","Adults 16-65 yea",7,21
"07060500601173","07060500601",1,297.891143798828,7,6,5,8,88,6,1,173,"D","Adults over 65 y",0,0
"07060700601003","07060700601",1,4416.30322265625,7,6,7,8,88,6,1,3,"A","Children 0-5 yea",0,0
"07060700601003","07060700601",1,4416.30322265625,7,6,7,8,88,6,1,3,"B","Children 6-15 ye",0,0
"07060700601003","07060700601",1,4416.30322265625,7,6,7,8,88,6,1,3,"C","Adults 16-65 yea",3,4
"07060700601003","07060700601",1,4416.30322265625,7,6,7,8,88,6,1,3,"D","Adults over 65 y",0,0
"07060700601013","07060700601",1,4416.30322265625,7,6,7,8,88,6,1,13,"A","Children 0-5 yea",7,7
"07060700601013","07060700601",1,4416.30322265625,7,6,7,8,88,6,1,13,"B","Children 6-15 ye",0,0
"07060700601013","07060700601",1,4416.30322265625,7,6,7,8,88,6,1,13,"C","Adults 16-65 yea",7,7
"07060700601013","07060700601",1,4416.30322265625,7,6,7,8,88,6,1,13,"D","Adults over 65 y",0,0
"07060700601018","07060700601",1,4416.30322265625,7,6,7,8,88,6,1,18,"A","Children 0-5 yea",0,0
"07060700601018","07060700601",1,4416.30322265625,7,6,7,8,88,6,1,18,"B","Children 6-15 ye",7,21
"07060700601018","07060700601",1,4416.30322265625,7,6,7,8,88,6,1,18,"C","Adults 16-65 yea",3,9
"07060700601018","07060700601",1,4416.30322265625,7,6,7,8,88,6,1,18,"D","Adults over 65 y",0,0
"07060700601028","07060700601",1,4416.30322265625,7,6,7,8,88,6,1,28,"A","Children 0-5 yea",3,6
"07060700601028","07060700601",1,4416.30322265625,7,6,7,8,88,6,1,28,"B","Children 6-15 ye",2,5
"07060700601028","07060700601",1,4416.30322265625,7,6,7,8,88,6,1,28,"C","Adults 16-65 yea",3,4
"07060700601028","07060700601",1,4416.30322265625,7,6,7,8,88,6,1,28,"D","Adults over 65 y",0,0
"07060700601033","07060700601",1,4416.30322265625,7,6,7,8,88,6,1,33,"A","Children 0-5 yea",1,2
"07060700601033","07060700601",1,4416.30322265625,7,6,7,8,88,6,1,33,"B","Children 6-15 ye",1,1
"07060700601033","07060700601",1,4416.30322265625,7,6,7,8,88,6,1,33,"C","Adults 16-65 yea",4,8
"07060700601033","07060700601",1,4416.30322265625,7,6,7,8,88,6,1,33,"D","Adults over 65 y",0,0
"07060700601048","07060700601",1,4416.30322265625,7,6,7,8,88,6,1,48,"A","Children 0-5 yea",0,0
"07060700601048","07060700601",1,4416.30322265625,7,6,7,8,88,6,1,48,"B","Children 6-15 ye",4,12
"07060700601048","07060700601",1,4416.30322265625,7,6,7,8,88,6,1,48,"C","Adults 16-65 yea",4,12
"07060700601048","07060700601",1,4416.30322265625,7,6,7,8,88,6,1,48,"D","Adults over 65 y",0,0
"07060700601063","07060700601",1,4416.30322265625,7,6,7,8,88,6,1,63,"A","Children 0-5 yea",0,0
"07060700601063","07060700601",1,4416.30322265625,7,6,7,8,88,6,1,63,"B","Children 6-15 ye",0,0
"07060700601063","07060700601",1,4416.30322265625,7,6,7,8,88,6,1,63,"C","Adults 16-65 yea",0,0
"07060700601063","07060700601",1,4416.30322265625,7,6,7,8,88,6,1,63,"D","Adults over 65 y",0,0
"07060700601078","07060700601",1,4416.30322265625,7,6,7,8,88,6,1,78,"A","Children 0-5 yea",1,3
"07060700601078","07060700601",1,4416.30322265625,7,6,7,8,88,6,1,78,"B","Children 6-15 ye",2,6
"07060700601078","07060700601",1,4416.30322265625,7,6,7,8,88,6,1,78,"C","Adults 16-65 yea",3,4
"07060700601078","07060700601",1,4416.30322265625,7,6,7,8,88,6,1,78,"D","Adults over 65 y",0,0
"07060700601093","07060700601",1,4416.30322265625,7,6,7,8,88,6,1,93,"A","Children 0-5 yea",0,0
"07060700601093","07060700601",1,4416.30322265625,7,6,7,8,88,6,1,93,"B","Children 6-15 ye",0,0
"07060700601093","07060700601",1,4416.30322265625,7,6,7,8,88,6,1,93,"C","Adults 16-65 yea",0,0
"07060700601093","07060700601",1,4416.30322265625,7,6,7,8,88,6,1,93,"D","Adults over 65 y",0,0
"07060700601108","07060700601",1,4416.30322265625,7,6,7,8,88,6,1,108,"A","Children 0-5 yea",3,1
"07060700601108","07060700601",1,4416.30322265625,7,6,7,8,88,6,1,108,"B","Children 6-15 ye",0,0
"07060700601108","07060700601",1,4416.30322265625,7,6,7,8,88,6,1,108,"C","Adults 16-65 yea",2,2
"07060700601108","07060700601",1,4416.30322265625,7,6,7,8,88,6,1,108,"D","Adults over 65 y",0,0
"07060700601123","07060700601",1,4416.30322265625,7,6,7,8,88,6,1,123,"A","Children 0-5 yea",4,7
"07060700601123","07060700601",1,4416.30322265625,7,6,7,8,88,6,1,123,"B","Children 6-15 ye",2,5
"07060700601123","07060700601",1,4416.30322265625,7,6,7,8,88,6,1,123,"C","Adults 16-65 yea",4,7
"07060700601123","07060700601",1,4416.30322265625,7,6,7,8,88,6,1,123,"D","Adults over 65 y",0,0
"07060700601138","07060700601",1,4416.30322265625,7,6,7,8,88,6,1,138,"A","Children 0-5 yea",5,12
"07060700601138","07060700601",1,4416.30322265625,7,6,7,8,88,6,1,138,"B","Children 6-15 ye",7,7
"07060700601138","07060700601",1,4416.30322265625,7,6,7,8,88,6,1,138,"C","Adults 16-65 yea",7,7
"07060700601138","07060700601",1,4416.30322265625,7,6,7,8,88,6,1,138,"D","Adults over 65 y",0,0
"07061000902004","07061000902",1,4173.17529296875,7,6,10,8,88,9,2,4,"A","Children 0-5 yea",0,0
"07061000902004","07061000902",1,4173.17529296875,7,6,10,8,88,9,2,4,"B","Children 6-15 ye",7,7
"07061000902004","07061000902",1,4173.17529296875,7,6,10,8,88,9,2,4,"C","Adults 16-65 yea",7,7
"07061000902004","07061000902",1,4173.17529296875,7,6,10,8,88,9,2,4,"D","Adults over 65 y",0,0
"07061000902016","07061000902",1,4173.17529296875,7,6,10,8,88,9,2,16,"A","Children 0-5 yea",0,0
"07061000902016","07061000902",1,4173.17529296875,7,6,10,8,88,9,2,16,"B","Children 6-15 ye",0,0
"07061000902016","07061000902",1,4173.17529296875,7,6,10,8,88,9,2,16,"C","Adults 16-65 yea",0,0
"07061000902016","07061000902",1,4173.17529296875,7,6,10,8,88,9,2,16,"D","Adults over 65 y",0,0
"07061000902022","07061000902",1,4173.17529296875,7,6,10,8,88,9,2,22,"A","Children 0-5 yea",0,0
"07061000902022","07061000902",1,4173.17529296875,7,6,10,8,88,9,2,22,"B","Children 6-15 ye",0,0
"07061000902022","07061000902",1,4173.17529296875,7,6,10,8,88,9,2,22,"C","Adults 16-65 yea",1,1
"07061000902022","07061000902",1,4173.17529296875,7,6,10,8,88,9,2,22,"D","Adults over 65 y",0,0
"07061000902034","07061000902",1,4173.17529296875,7,6,10,8,88,9,2,34,"A","Children 0-5 yea",0,0
"07061000902034","07061000902",1,4173.17529296875,7,6,10,8,88,9,2,34,"B","Children 6-15 ye",0,0
"07061000902034","07061000902",1,4173.17529296875,7,6,10,8,88,9,2,34,"C","Adults 16-65 yea",2,1
"07061000902034","07061000902",1,4173.17529296875,7,6,10,8,88,9,2,34,"D","Adults over 65 y",0,0
"07061000902040","07061000902",1,4173.17529296875,7,6,10,8,88,9,2,40,"A","Children 0-5 yea",0,0
"07061000902040","07061000902",1,4173.17529296875,7,6,10,8,88,9,2,40,"B","Children 6-15 ye",2,1
"07061000902040","07061000902",1,4173.17529296875,7,6,10,8,88,9,2,40,"C","Adults 16-65 yea",1,2
"07061000902040","07061000902",1,4173.17529296875,7,6,10,8,88,9,2,40,"D","Adults over 65 y",0,0
"07061000902058","07061000902",1,4173.17529296875,7,6,10,8,88,9,2,58,"A","Children 0-5 yea",2,2
"07061000902058","07061000902",1,4173.17529296875,7,6,10,8,88,9,2,58,"B","Children 6-15 ye",2,3
"07061000902058","07061000902",1,4173.17529296875,7,6,10,8,88,9,2,58,"C","Adults 16-65 yea",2,2
"07061000902058","07061000902",1,4173.17529296875,7,6,10,8,88,9,2,58,"D","Adults over 65 y",0,0
"07061000902076","07061000902",1,4173.17529296875,7,6,10,8,88,9,2,76,"A","Children 0-5 yea",0,0
"07061000902076","07061000902",1,4173.17529296875,7,6,10,8,88,9,2,76,"B","Children 6-15 ye",0,0
"07061000902076","07061000902",1,4173.17529296875,7,6,10,8,88,9,2,76,"C","Adults 16-65 yea",1,1
"07061000902076","07061000902",1,4173.17529296875,7,6,10,8,88,9,2,76,"D","Adults over 65 y",0,0
"07061000902094","07061000902",1,4173.17529296875,7,6,10,8,88,9,2,94,"A","Children 0-5 yea",0,0
"07061000902094","07061000902",1,4173.17529296875,7,6,10,8,88,9,2,94,"B","Children 6-15 ye",1,1
"07061000902094","07061000902",1,4173.17529296875,7,6,10,8,88,9,2,94,"C","Adults 16-65 yea",2,1
"07061000902094","07061000902",1,4173.17529296875,7,6,10,8,88,9,2,94,"D","Adults over 65 y",0,0
"07061000902112","07061000902",1,4173.17529296875,7,6,10,8,88,9,2,112,"A","Children 0-5 yea",0,0
"07061000902112","07061000902",1,4173.17529296875,7,6,10,8,88,9,2,112,"B","Children 6-15 ye",0,0
"07061000902112","07061000902",1,4173.17529296875,7,6,10,8,88,9,2,112,"C","Adults 16-65 yea",0,0
"07061000902112","07061000902",1,4173.17529296875,7,6,10,8,88,9,2,112,"D","Adults over 65 y",0,0
"07061000902130","07061000902",1,4173.17529296875,7,6,10,8,88,9,2,130,"A","Children 0-5 yea",1,7
"07061000902130","07061000902",1,4173.17529296875,7,6,10,8,88,9,2,130,"B","Children 6-15 ye",1,7
"07061000902130","07061000902",1,4173.17529296875,7,6,10,8,88,9,2,130,"C","Adults 16-65 yea",7,7
"07061000902130","07061000902",1,4173.17529296875,7,6,10,8,88,9,2,130,"D","Adults over 65 y",0,0
"07061000902148","07061000902",1,4173.17529296875,7,6,10,8,88,9,2,148,"A","Children 0-5 yea",0,0
"07061000902148","07061000902",1,4173.17529296875,7,6,10,8,88,9,2,148,"B","Children 6-15 ye",1,2
"07061000902148","07061000902",1,4173.17529296875,7,6,10,8,88,9,2,148,"C","Adults 16-65 yea",3,3
"07061000902148","07061000902",1,4173.17529296875,7,6,10,8,88,9,2,148,"D","Adults over 65 y",0,0
"07061000902166","07061000902",1,4173.17529296875,7,6,10,8,88,9,2,166,"A","Children 0-5 yea",0,0
"07061000902166","07061000902",1,4173.17529296875,7,6,10,8,88,9,2,166,"B","Children 6-15 ye",1,5
"07061000902166","07061000902",1,4173.17529296875,7,6,10,8,88,9,2,166,"C","Adults 16-65 yea",1,6
"07061000902166","07061000902",1,4173.17529296875,7,6,10,8,88,9,2,166,"D","Adults over 65 y",0,0
"07070100903002","07070100903",1,2500.91625976563,7,7,1,8,88,9,3,2,"A","Children 0-5 yea",3,3
"07070100903002","07070100903",1,2500.91625976563,7,7,1,8,88,9,3,2,"B","Children 6-15 ye",0,0
"07070100903002","07070100903",1,2500.91625976563,7,7,1,8,88,9,3,2,"C","Adults 16-65 yea",3,3
"07070100903002","07070100903",1,2500.91625976563,7,7,1,8,88,9,3,2,"D","Adults over 65 y",0,0
"07070100903010","07070100903",1,2500.91625976563,7,7,1,8,88,9,3,10,"A","Children 0-5 yea",0,0
"07070100903010","07070100903",1,2500.91625976563,7,7,1,8,88,9,3,10,"B","Children 6-15 ye",0,0
"07070100903010","07070100903",1,2500.91625976563,7,7,1,8,88,9,3,10,"C","Adults 16-65 yea",0,0
"07070100903010","07070100903",1,2500.91625976563,7,7,1,8,88,9,3,10,"D","Adults over 65 y",0,0
"07070100903014","07070100903",1,2500.91625976563,7,7,1,8,88,9,3,14,"A","Children 0-5 yea",0,0
"07070100903014","07070100903",1,2500.91625976563,7,7,1,8,88,9,3,14,"B","Children 6-15 ye",0,0
"07070100903014","07070100903",1,2500.91625976563,7,7,1,8,88,9,3,14,"C","Adults 16-65 yea",1,1
"07070100903014","07070100903",1,2500.91625976563,7,7,1,8,88,9,3,14,"D","Adults over 65 y",0,0
"07070100903022","07070100903",1,2500.91625976563,7,7,1,8,88,9,3,22,"A","Children 0-5 yea",3,3
"07070100903022","07070100903",1,2500.91625976563,7,7,1,8,88,9,3,22,"B","Children 6-15 ye",5,5
"07070100903022","07070100903",1,2500.91625976563,7,7,1,8,88,9,3,22,"C","Adults 16-65 yea",4,4
"07070100903022","07070100903",1,2500.91625976563,7,7,1,8,88,9,3,22,"D","Adults over 65 y",0,0
"07070100903026","07070100903",1,2500.91625976563,7,7,1,8,88,9,3,26,"A","Children 0-5 yea",4,4
"07070100903026","07070100903",1,2500.91625976563,7,7,1,8,88,9,3,26,"B","Children 6-15 ye",3,6
"07070100903026","07070100903",1,2500.91625976563,7,7,1,8,88,9,3,26,"C","Adults 16-65 yea",1,1
"07070100903026","07070100903",1,2500.91625976563,7,7,1,8,88,9,3,26,"D","Adults over 65 y",0,0
"07070100903038","07070100903",1,2500.91625976563,7,7,1,8,88,9,3,38,"A","Children 0-5 yea",7,14
"07070100903038","07070100903",1,2500.91625976563,7,7,1,8,88,9,3,38,"B","Children 6-15 ye",7,14
"07070100903038","07070100903",1,2500.91625976563,7,7,1,8,88,9,3,38,"C","Adults 16-65 yea",7,7
"07070100903038","07070100903",1,2500.91625976563,7,7,1,8,88,9,3,38,"D","Adults over 65 y",0,0
"07070100903050","07070100903",1,2500.91625976563,7,7,1,8,88,9,3,50,"A","Children 0-5 yea",0,0
"07070100903050","07070100903",1,2500.91625976563,7,7,1,8,88,9,3,50,"B","Children 6-15 ye",1,1
"07070100903050","07070100903",1,2500.91625976563,7,7,1,8,88,9,3,50,"C","Adults 16-65 yea",4,4
"07070100903050","07070100903",1,2500.91625976563,7,7,1,8,88,9,3,50,"D","Adults over 65 y",0,0
"07070100903062","07070100903",1,2500.91625976563,7,7,1,8,88,9,3,62,"A","Children 0-5 yea",4,8
"07070100903062","07070100903",1,2500.91625976563,7,7,1,8,88,9,3,62,"B","Children 6-15 ye",2,4
"07070100903062","07070100903",1,2500.91625976563,7,7,1,8,88,9,3,62,"C","Adults 16-65 yea",1,2
"07070100903062","07070100903",1,2500.91625976563,7,7,1,8,88,9,3,62,"D","Adults over 65 y",0,0
"07070100903074","07070100903",1,2500.91625976563,7,7,1,8,88,9,3,74,"A","Children 0-5 yea",0,0
"07070100903074","07070100903",1,2500.91625976563,7,7,1,8,88,9,3,74,"B","Children 6-15 ye",0,0
"07070100903074","07070100903",1,2500.91625976563,7,7,1,8,88,9,3,74,"C","Adults 16-65 yea",0,0
"07070100903074","07070100903",1,2500.91625976563,7,7,1,8,88,9,3,74,"D","Adults over 65 y",0,0
"07070100903086","07070100903",1,2500.91625976563,7,7,1,8,88,9,3,86,"A","Children 0-5 yea",0,0
"07070100903086","07070100903",1,2500.91625976563,7,7,1,8,88,9,3,86,"B","Children 6-15 ye",0,0
"07070100903086","07070100903",1,2500.91625976563,7,7,1,8,88,9,3,86,"C","Adults 16-65 yea",0,0
"07070100903086","07070100903",1,2500.91625976563,7,7,1,8,88,9,3,86,"D","Adults over 65 y",0,0
"07070100903098","07070100903",1,2500.91625976563,7,7,1,8,88,9,3,98,"A","Children 0-5 yea",7,7
"07070100903098","07070100903",1,2500.91625976563,7,7,1,8,88,9,3,98,"B","Children 6-15 ye",2,2
"07070100903098","07070100903",1,2500.91625976563,7,7,1,8,88,9,3,98,"C","Adults 16-65 yea",3,3
"07070100903098","07070100903",1,2500.91625976563,7,7,1,8,88,9,3,98,"D","Adults over 65 y",0,0
"07070100903110","07070100903",1,2500.91625976563,7,7,1,8,88,9,3,110,"A","Children 0-5 yea",0,0
"07070100903110","07070100903",1,2500.91625976563,7,7,1,8,88,9,3,110,"B","Children 6-15 ye",4,8
"07070100903110","07070100903",1,2500.91625976563,7,7,1,8,88,9,3,110,"C","Adults 16-65 yea",1,2
"07070100903110","07070100903",1,2500.91625976563,7,7,1,8,88,9,3,110,"D","Adults over 65 y",0,0
"07070202904001","07070202904",1,4122.4873046875,7,7,2,8,88,29,4,1,"A","Children 0-5 yea",0,0
"07070202904001","07070202904",1,4122.4873046875,7,7,2,8,88,29,4,1,"B","Children 6-15 ye",0,0
"07070202904001","07070202904",1,4122.4873046875,7,7,2,8,88,29,4,1,"C","Adults 16-65 yea",0,0
"07070202904001","07070202904",1,4122.4873046875,7,7,2,8,88,29,4,1,"D","Adults over 65 y",0,0
"07070202904022","07070202904",1,4122.4873046875,7,7,2,8,88,29,4,22,"A","Children 0-5 yea",0,0
"07070202904022","07070202904",1,4122.4873046875,7,7,2,8,88,29,4,22,"B","Children 6-15 ye",0,0
"07070202904022","07070202904",1,4122.4873046875,7,7,2,8,88,29,4,22,"C","Adults 16-65 yea",7,14
"07070202904022","07070202904",1,4122.4873046875,7,7,2,8,88,29,4,22,"D","Adults over 65 y",0,0
"07070202904032","07070202904",1,363.214721679688,7,7,2,8,88,29,4,32,"A","Children 0-5 yea",0,0
"07070202904032","07070202904",1,363.214721679688,7,7,2,8,88,29,4,32,"B","Children 6-15 ye",0,0
"07070202904032","07070202904",1,363.214721679688,7,7,2,8,88,29,4,32,"C","Adults 16-65 yea",3,2
"07070202904032","07070202904",1,363.214721679688,7,7,2,8,88,29,4,32,"D","Adults over 65 y",0,0
"07070202904045","07070202904",1,4122.4873046875,7,7,2,8,88,29,4,45,"A","Children 0-5 yea",0,0
"07070202904045","07070202904",1,4122.4873046875,7,7,2,8,88,29,4,45,"B","Children 6-15 ye",0,0
"07070202904045","07070202904",1,4122.4873046875,7,7,2,8,88,29,4,45,"C","Adults 16-65 yea",0,0
"07070202904045","07070202904",1,4122.4873046875,7,7,2,8,88,29,4,45,"D","Adults over 65 y",0,0
"07070202904066","07070202904",1,4122.4873046875,7,7,2,8,88,29,4,66,"A","Children 0-5 yea",0,0
"07070202904066","07070202904",1,4122.4873046875,7,7,2,8,88,29,4,66,"B","Children 6-15 ye",0,0
"07070202904066","07070202904",1,4122.4873046875,7,7,2,8,88,29,4,66,"C","Adults 16-65 yea",0,0
"07070202904066","07070202904",1,4122.4873046875,7,7,2,8,88,29,4,66,"D","Adults over 65 y",0,0
"07070202904087","07070202904",1,4122.4873046875,7,7,2,8,88,29,4,87,"A","Children 0-5 yea",0,0
"07070202904087","07070202904",1,4122.4873046875,7,7,2,8,88,29,4,87,"B","Children 6-15 ye",0,0
"07070202904087","07070202904",1,4122.4873046875,7,7,2,8,88,29,4,87,"C","Adults 16-65 yea",0,0
"07070202904087","07070202904",1,4122.4873046875,7,7,2,8,88,29,4,87,"D","Adults over 65 y",0,0
"07070202904108","07070202904",1,4122.4873046875,7,7,2,8,88,29,4,108,"A","Children 0-5 yea",0,0
"07070202904108","07070202904",1,4122.4873046875,7,7,2,8,88,29,4,108,"B","Children 6-15 ye",0,0
"07070202904108","07070202904",1,4122.4873046875,7,7,2,8,88,29,4,108,"C","Adults 16-65 yea",0,0
"07070202904108","07070202904",1,4122.4873046875,7,7,2,8,88,29,4,108,"D","Adults over 65 y",0,0
"07070202904129","07070202904",1,4122.4873046875,7,7,2,8,88,29,4,129,"A","Children 0-5 yea",0,0
"07070202904129","07070202904",1,4122.4873046875,7,7,2,8,88,29,4,129,"B","Children 6-15 ye",0,0
"07070202904129","07070202904",1,4122.4873046875,7,7,2,8,88,29,4,129,"C","Adults 16-65 yea",0,0
"07070202904129","07070202904",1,4122.4873046875,7,7,2,8,88,29,4,129,"D","Adults over 65 y",0,0
"07070202904150","07070202904",1,4122.4873046875,7,7,2,8,88,29,4,150,"A","Children 0-5 yea",7,21
"07070202904150","07070202904",1,4122.4873046875,7,7,2,8,88,29,4,150,"B","Children 6-15 ye",0,0
"07070202904150","07070202904",1,4122.4873046875,7,7,2,8,88,29,4,150,"C","Adults 16-65 yea",7,21
"07070202904150","07070202904",1,4122.4873046875,7,7,2,8,88,29,4,150,"D","Adults over 65 y",0,0
"07070202904171","07070202904",1,4122.4873046875,7,7,2,8,88,29,4,171,"A","Children 0-5 yea",0,0
"07070202904171","07070202904",1,4122.4873046875,7,7,2,8,88,29,4,171,"B","Children 6-15 ye",0,0
"07070202904171","07070202904",1,4122.4873046875,7,7,2,8,88,29,4,171,"C","Adults 16-65 yea",0,0
"07070202904171","07070202904",1,4122.4873046875,7,7,2,8,88,29,4,171,"D","Adults over 65 y",0,0
"07070202904192","07070202904",1,4122.4873046875,7,7,2,8,88,29,4,192,"A","Children 0-5 yea",0,0
"07070202904192","07070202904",1,4122.4873046875,7,7,2,8,88,29,4,192,"B","Children 6-15 ye",0,0
"07070202904192","07070202904",1,4122.4873046875,7,7,2,8,88,29,4,192,"C","Adults 16-65 yea",0,0
"07070202904192","07070202904",1,4122.4873046875,7,7,2,8,88,29,4,192,"D","Adults over 65 y",0,0
"07070202904231","07070202904",1,363.214721679688,7,7,2,8,88,29,4,231,"A","Children 0-5 yea",0,0
"07070202904231","07070202904",1,363.214721679688,7,7,2,8,88,29,4,231,"B","Children 6-15 ye",0,0
"07070202904231","07070202904",1,363.214721679688,7,7,2,8,88,29,4,231,"C","Adults 16-65 yea",4,8
"07070202904231","07070202904",1,363.214721679688,7,7,2,8,88,29,4,231,"D","Adults over 65 y",0,0
"07070302101002","07070302101",1,3019.22265625,7,7,3,8,88,21,1,2,"A","Children 0-5 yea",0,0
"07070302101002","07070302101",1,3019.22265625,7,7,3,8,88,21,1,2,"B","Children 6-15 ye",0,0
"07070302101002","07070302101",1,3019.22265625,7,7,3,8,88,21,1,2,"C","Adults 16-65 yea",0,0
"07070302101002","07070302101",1,3019.22265625,7,7,3,8,88,21,1,2,"D","Adults over 65 y",0,0
