"holder_id","household_id","ea_id","rural","pw","saq01","saq02","saq03","saq04","saq05","saq06","ph_saq07","ph_saq10","ph_saq12","ph_saq13","ph_saq14_a","ph_saq14_b","ph_saq14_c","ph_saq15_a","ph_saq15_b","ph_saq16_a","ph_saq16_b","ph_saq17_a","ph_saq17_b","ph_saq17_c","ph_saq17_d","ph_saq17_e","ph_saq17_f","ph_saq17_g","ph_saq17_h","ph_saq17_i","ph_saq17_j","ph_saq17_k","ph_saq17_l","ph_saq17_m","ph_saq17_n","ph_saq18_a","ph_saq18_b","ph_saq18_c","ph_saq19_a","ph_saq19_b","ph_saq20_a","ph_saq20_b","ph_saq21_a","ph_saq21_b","ph_saq21_c","ph_saq21_d","ph_saq21_e","ph_saq21_f","ph_saq21_g","ph_saq21_h","ph_saq21_i","ph_saq21_j","ph_saq21_k","ph_saq21_l","ph_saq21_m","ph_saq21_n","ph_saq22_a","ph_saq22_b","ph_saq22_c","ph_saq23_a","ph_saq23_b","ph_saq24_a","ph_saq24_b","ph_saq25_a","ph_saq25_b","ph_saq25_c","ph_saq25_d","ph_saq25_e","ph_saq25_f","ph_saq25_g","ph_saq25_h","ph_saq25_i","ph_saq25_j","ph_saq25_k","ph_saq25_l","ph_saq25_m","ph_saq25_n","ph_saq27_a","ph_saq27_b","ph_saq27_c","ph_saq27_d","ph_saq28_a","ph_saq28_b","ph_saq28_c","ph_saq28_d","ph_saq29_a","ph_saq29_b","ph_saq29_c","ph_saq29_d","ph_saq30_a","ph_saq30_b","ph_saq30_c","ph_saq30_d","ph_saq31_a","ph_saq31_b","ph_saq31_c","ph_saq31_d","ph_saq32_a","ph_saq32_b","ph_saq32_c","ph_saq32_d","ph_saq33_a","ph_saq33_b","ph_saq33_c","ph_saq33_d","ph_saq34_a","ph_saq34_b","ph_version"
"0711040160310901","07110401603109","07110401603",1,2028.34765625,7,11,4,16,3,109,1,5,,3,20,5,2004,1,23,2,14,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,20,5,2004,,6,6,2004,,,,,,25,8,2004,,,,,,25,9,2004,,28,9,2004,1,,1.20000004768372
"0711040160312701","07110401603127","07110401603",1,2028.34765625,7,11,4,16,3,127,1,6,,3,28,5,2004,4,38,6,13,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,28,5,2004,,5,6,2004,,,,,,25,8,2004,,,,,,25,9,2004,,27,9,2004,1,,1.20000004768372
"0711040160314501","07110401603145","07110401603",1,2028.34765625,7,11,4,16,3,145,1,6,,3,26,5,2004,7,20,9,13,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,26,5,2004,,6,6,2004,,,,,,25,8,2004,,,,,,25,9,2004,,28,9,2004,1,,1.20000004768372
"0711040160316301","07110401603163","07110401603",1,2028.34765625,7,11,4,16,3,163,1,4,,3,29,5,2004,8,31,9,13,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,29,5,2004,,5,6,2004,,,,,,25,8,2004,,,,,,25,9,2004,,28,9,2004,1,,1.20000004768372
"0711050200300301","07110502003003","07110502003",1,1456.9169921875,7,11,5,20,3,3,1,3,,1,25,5,2004,1,3,1,55,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,25,5,2004,,30,5,2004,,,,,,25,8,2004,,,,,,25,9,2004,,26,9,2004,1,,1.20000004768372
"0711050200301501","07110502003015","07110502003",1,1456.9169921875,7,11,5,20,3,15,1,3,,3,26,5,2004,1,17,2,13,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,26,5,2004,,30,5,2004,,,,,,25,8,2004,,,,,,25,9,2004,,26,9,2004,1,,1.20000004768372
"0711050200301503","07110502003015","07110502003",1,1456.9169921875,7,11,5,20,3,15,3,3,,1,26,5,2004,2,16,3,5,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,26,5,2004,,30,5,2004,,,,,,25,8,2004,,,,,,25,9,2004,,26,9,2004,1,,1.20000004768372
"0711050200302101","07110502003021","07110502003",1,1456.9169921875,7,11,5,20,3,21,1,5,,3,25,5,2004,3,5,4,6,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,25,5,2004,,30,5,2004,,,,,,25,8,2004,,,,,,25,9,2004,,26,9,2004,1,,1.20000004768372
"0711050200303301","07110502003033","07110502003",1,1456.9169921875,7,11,5,20,3,33,1,7,,3,23,5,2004,5,10,6,15,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,23,5,2004,,30,5,2004,,,,,,25,8,2004,,,,,,25,9,2004,,26,9,2004,1,,1.20000004768372
"0711050200303302","07110502003033","07110502003",1,1456.9169921875,7,11,5,20,3,33,2,7,,1,23,5,2004,2,25,3,30,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,23,5,2004,,30,5,2004,,,,,,25,8,2004,,,,,,25,9,2004,,26,9,2004,1,,1.20000004768372
"0711050200303901","07110502003039","07110502003",1,1456.9169921875,7,11,5,20,3,39,1,4,,3,25,5,2004,4,10,5,17,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,25,5,2004,,30,5,2004,,,,,,25,8,2004,,,,,,25,9,2004,,26,9,2004,1,,1.20000004768372
"0711050200305701","07110502003057","07110502003",1,1456.9169921875,7,11,5,20,3,57,1,6,,3,24,5,2004,3,12,4,35,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,24,5,2004,,30,5,2004,,,,,,25,8,2004,,,,,,24,9,2004,,26,9,2004,1,,1.20000004768372
"0711050200307501","07110502003075","07110502003",1,1456.9169921875,7,11,5,20,3,75,1,6,,3,27,5,2004,8,40,9,45,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,27,5,2004,,30,5,2004,,,,,,25,8,2004,,,,,,25,9,2004,,26,9,2004,1,,1.20000004768372
"0711050200309301","07110502003093","07110502003",1,1456.9169921875,7,11,5,20,3,93,1,5,,3,26,5,2004,3,50,4,47,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,26,5,2004,,30,5,2004,,,,,,25,8,2004,,,,,,25,9,2004,,26,9,2004,1,,1.20000004768372
"0711050200311101","07110502003111","07110502003",1,1456.9169921875,7,11,5,20,3,111,1,4,,3,26,5,2004,7,42,8,38,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,26,5,2004,,30,5,2004,,,,,,25,8,2004,,,,,,24,9,2004,,26,9,2004,,,1.20000004768372
"0711050200312901","07110502003129","07110502003",1,1456.9169921875,7,11,5,20,3,129,1,6,,3,24,4,2004,9,42,10,37,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,24,5,2004,,30,5,2004,,,,,,25,8,2004,,,,,,25,9,2004,,26,9,2004,1,,1.20000004768372
"0711050200314701","07110502003147","07110502003",1,1456.9169921875,7,11,5,20,3,147,1,3,,3,23,5,2004,2,15,3,16,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,23,5,2004,,30,5,2004,,,,,,25,8,2004,,,,,,24,9,2004,,26,9,2004,,,1.20000004768372
"0711050200316501","07110502003165","07110502003",1,1456.9169921875,7,11,5,20,3,165,1,1,,3,28,5,2004,8,10,8,58,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,28,5,2004,,30,5,2004,,,,,,25,8,2004,,,,,,25,9,2004,,26,9,2004,1,,1.20000004768372
"0711080050100201","07110800501002","07110800501",1,1555.48461914063,7,11,8,5,1,2,1,3,,3,26,5,2004,12,50,1,26,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,26,5,2004,,5,6,2004,,,,,,25,8,2004,,,,,,25,9,2004,,26,9,2004,1,,1.20000004768372
"0711080050101001","07110800501010","07110800501",1,1555.48461914063,7,11,8,5,1,10,1,4,,3,27,5,2004,9,0,9,42,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,27,5,2004,,6,6,2004,,,,,,25,8,2004,,,,,,25,9,2004,,26,9,2004,1,,1.20000004768372
"0711080050101401","07110800501014","07110800501",1,1555.48461914063,7,11,8,5,1,14,1,4,,3,27,5,2004,10,6,10,33,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,27,5,2004,,6,6,2004,,,,,,,,,,,,,,25,9,2004,,26,9,2004,1,,1.20000004768372
"0711080050102601","07110800501026","07110800501",1,1555.48461914063,7,11,8,5,1,26,1,7,,3,28,5,2004,1,20,1,50,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,28,5,2004,,6,6,2004,,,,,,25,8,2004,,,,,,25,9,2004,,26,9,2004,1,,1.20000004768372
"0711080050103801","07110800501038","07110800501",1,1555.48461914063,7,11,8,5,1,38,1,5,,3,28,5,2004,3,1,4,3,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,28,5,2004,,6,6,2004,,,,,,25,8,2004,,,,,,26,9,2004,,26,9,2004,1,,1.20000004768372
"0711080050106301","07110800501063","07110800501",1,1555.48461914063,7,11,8,5,1,63,1,4,,3,27,5,2004,8,25,8,54,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,27,5,2004,,5,6,2004,,,,,,25,8,2004,,,,,,25,9,2004,,26,9,2004,1,,1.20000004768372
"0711080050107501","07110800501075","07110800501",1,1555.48461914063,7,11,8,5,1,75,1,7,,3,27,5,2004,6,22,6,50,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,27,5,2004,,5,6,2004,,,,,,25,8,2004,,,,,,25,9,2004,,26,9,2004,1,,1.20000004768372
"0711080050108701","07110800501087","07110800501",1,1555.48461914063,7,11,8,5,1,87,1,3,,3,25,5,2004,4,40,5,21,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,25,5,2004,,6,6,2004,,,,,,25,8,2004,,,,,,25,9,2004,,26,9,2004,1,,1.20000004768372
"0711080050109901","07110800501099","07110800501",1,1555.48461914063,7,11,8,5,1,99,1,3,,3,25,5,2004,5,30,6,12,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,25,5,2004,,5,6,2004,,,,,,25,8,2004,,,,,,25,9,2004,,26,9,2004,1,,1.20000004768372
"0711080050111101","07110800501111","07110800501",1,1555.48461914063,7,11,8,5,1,111,1,1,,3,24,5,2004,3,0,3,30,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,24,5,2004,,5,6,2004,,,,,,25,8,2004,,,,,,25,9,2004,,26,9,2004,1,,1.20000004768372
"0712010010200201","07120100102002","07120100102",1,522.677551269531,7,12,1,1,2,2,1,6,,3,1,4,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,999,,,,,,,,,,,,,,,,,,,,,,,,,,
"0712010010202001","07120100102020","07120100102",1,522.677551269531,7,12,1,1,2,20,1,5,,3,22,4,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,207,,,,,,,,,,,,,,,,,,,,,,,,,,
"0712010010203801","07120100102038","07120100102",1,522.677551269531,7,12,1,1,2,38,1,10,,3,20,4,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,999,,,,,,,,,,,,,,,,,,,,,,,,,,
"0712010010205601","07120100102056","07120100102",1,522.677551269531,7,12,1,1,2,56,1,7,,3,29,5,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,999,,,,,,,,,,,,,,,,,,,,,,,,,,
"0712010010207401","07120100102074","07120100102",1,522.677551269531,7,12,1,1,2,74,1,5,,3,30,5,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,999,,,,,,,,,,,,,,,,,,,,,,,,,,
"0712010010209301","07120100102093","07120100102",1,522.677551269531,7,12,1,1,2,93,1,6,,3,5,6,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,999,,,,,,,,,,,,,,,,,,,,,,,,,,
"0712010010211101","07120100102111","07120100102",1,522.677551269531,7,12,1,1,2,111,1,1,,3,2,6,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,999,,,,,,,,,,,,,,,,,,,,,,,,,,
"0712010010213201","07120100102132","07120100102",1,522.677551269531,7,12,1,1,2,132,1,5,,3,29,5,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,999,,,,,,,,,,,,,,,,,,,,,,,,,,
"0712010010215101","07120100102151","07120100102",1,522.677551269531,7,12,1,1,2,151,1,4,,3,3,6,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,999,,,,,,,,,,,,,,,,,,,,,,,,,,
"0712010010217001","07120100102170","07120100102",1,522.677551269531,7,12,1,1,2,170,1,7,,3,1,6,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,999,,,,,,,,,,,,,,,,,,,,,,,,,,
"0712010160200101","07120101602001","07120101602",1,713.898132324219,7,12,1,16,2,1,1,6,,3,6,6,2004,11,10,12,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,2004,,7,6,2004,,,,,,10,8,2004,,,,,,25,9,2004,,29,9,2004,1,,1.20000004768372
"0712010160200901","07120101602009","07120101602",1,713.898132324219,7,12,1,16,2,9,1,4,,3,7,6,2004,9,45,10,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6,2004,,8,6,2004,,,,,,10,8,2004,,,,,,27,9,2004,,29,9,2004,1,,1.20000004768372
"0712010160201302","07120101602013","07120101602",1,713.898132324219,7,12,1,16,2,13,2,4,,3,7,6,2004,9,5,9,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6,2004,,8,6,2004,,,,,,10,8,2004,,,,,,25,9,2004,,28,9,2004,1,,1.20000004768372
"0712010160202102","07120101602021","07120101602",1,713.898132324219,7,12,1,16,2,21,2,5,,3,6,6,2004,6,0,6,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,2004,,8,6,2004,,,,,,10,8,2004,,,,,,24,9,2004,,27,9,2004,1,,1.20000004768372
"0712010160202501","07120101602025","07120101602",1,713.898132324219,7,12,1,16,2,25,1,1,,3,6,6,2004,7,0,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,2004,,8,6,2004,,,,,,10,8,2004,,,,,,24,9,2004,,27,9,2004,1,,1.20000004768372
"0712010160203701","07120101602037","07120101602",1,713.898132324219,7,12,1,16,2,37,1,7,,3,5,6,2004,11,10,11,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,2004,,8,6,2004,,,,,,10,8,2004,,,,,,24,9,2004,,28,9,2004,1,,1.20000004768372
"0712010160204901","07120101602049","07120101602",1,713.898132324219,7,12,1,16,2,49,1,8,,3,3,6,2004,10,0,11,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,2004,,8,6,2004,,,,,,10,8,2004,,,,,,27,9,2004,,29,9,2004,1,,1.20000004768372
"0712010160206101","07120101602061","07120101602",1,713.898132324219,7,12,1,16,2,61,1,6,,3,4,6,2004,4,15,5,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,2004,,6,6,2004,,,,,,10,8,2004,,,,,,25,9,2004,,28,9,2004,1,,1.20000004768372
"0712010160207301","07120101602073","07120101602",1,713.898132324219,7,12,1,16,2,73,1,4,,3,3,6,2004,2,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,2004,,6,6,2004,,,,,,10,8,2004,,,,,,25,9,2004,,28,9,2004,1,,1.20000004768372
"0712010160208501","07120101602085","07120101602",1,713.898132324219,7,12,1,16,2,85,1,2,,1,2,6,2004,9,15,10,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,2004,,7,6,2004,,,,,,10,8,2004,,,,,,25,9,2004,,29,9,2004,1,,1.20000004768372
"0712010160209702","07120101602097","07120101602",1,713.898132324219,7,12,1,16,2,97,2,2,,3,5,6,2004,5,35,6,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,2004,,7,6,2004,,,,,,10,8,2004,,,,,,24,9,2004,,28,9,2004,1,,1.20000004768372
"0712010160210901","07120101602109","07120101602",1,713.898132324219,7,12,1,16,2,109,1,2,,1,2,6,2004,6,40,7,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,2004,,7,6,2004,,,,,,10,8,2004,,,,,,24,9,2004,,29,9,2004,1,,1.20000004768372
"0712010280200201","07120102802002","07120102802",1,582.166931152344,7,12,1,28,2,2,1,6,,3,4,6,2004,2,30,3,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,2004,,8,6,2004,,,,,,,,,,15,8,2004,,21,9,2004,,24,9,2004,1,,1.20000004768372
"0712010280201201","07120102802012","07120102802",1,582.166931152344,7,12,1,28,2,12,1,6,,3,4,6,2004,3,30,4,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,2004,,7,6,2004,,,,,,15,8,2004,,,,,,21,9,2004,,24,9,2004,1,,1.20000004768372
"0712010280201701","07120102802017","07120102802",1,582.166931152344,7,12,1,28,2,17,1,6,,1,6,6,2004,4,15,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,2004,,8,6,2004,,,,,,15,8,2004,,,,,,27,9,2004,,,,,1,,1.20000004768372
"0712010280202701","07120102802027","07120102802",1,582.166931152344,7,12,1,28,2,27,1,5,,3,7,6,2004,7,52,8,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6,2004,,8,6,2004,,,,,,15,8,2004,,,,,,21,9,2004,,24,9,2004,1,,1.20000004768372
"0712010280203201","07120102802032","07120102802",1,582.166931152344,7,12,1,28,2,32,1,5,,3,2,6,2004,8,0,9,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,2004,,8,6,2004,,,,,,15,8,2004,,,,,,18,9,2004,,24,9,2004,1,,1.20000004768372
"0712010280204701","07120102802047","07120102802",1,582.166931152344,7,12,1,28,2,47,1,7,,3,4,6,2004,6,27,7,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,2004,,8,6,2004,,,,,,15,8,2004,,,,,,18,9,2004,,24,9,2004,1,,1.20000004768372
"0712010280206201","07120102802062","07120102802",1,582.166931152344,7,12,1,28,2,62,1,9,,3,7,6,2004,4,25,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,2004,,8,6,2004,,,,,,,,,,15,8,2004,,22,9,2004,,25,9,2004,1,,1.20000004768372
"0712010280207701","07120102802077","07120102802",1,582.166931152344,7,12,1,28,2,77,1,3,,3,2,6,2004,3,22,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,2004,,8,6,2004,,,,,,15,8,2004,,,,,,22,9,2004,,25,9,2004,1,,1.20000004768372
"0712010280209201","07120102802092","07120102802",1,582.166931152344,7,12,1,28,2,92,1,2,,3,5,6,2004,5,0,6,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,2004,,8,6,2004,,,,,,15,8,2004,,,,,,23,9,2004,,25,9,2004,1,,1.20000004768372
"0712010280210701","07120102802107","07120102802",1,582.166931152344,7,12,1,28,2,107,1,3,,3,5,6,2004,3,3,4,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,2004,,8,6,2004,,,,,,15,8,2004,,,,,,22,9,2004,,25,9,2004,1,,1.20000004768372
"0712010280212201","07120102802122","07120102802",1,582.166931152344,7,12,1,28,2,122,1,4,,3,5,6,2004,5,30,4,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6,2004,,8,6,2004,,,,,,15,8,2004,,,,,,23,9,2004,,25,9,2004,1,,1.20000004768372
"0712010280213701","07120102802137","07120102802",1,582.166931152344,7,12,1,28,2,137,1,3,,3,4,6,2004,8,30,9,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,2004,,8,6,2004,,,,,,15,8,2004,,,,,,23,9,2004,,25,9,2004,1,,1.20000004768372
"0713010130100301","07130101301003","07130101301",1,1546.44384765625,7,13,1,13,1,3,1,9,,3,27,5,2004,6,50,7,25,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,27,5,2004,,11,6,2004,,,,,,15,8,2004,,,,,,21,9,2004,,23,9,2004,1,,1.20000004768372
"0713010130101501","07130101301015","07130101301",1,1546.44384765625,7,13,1,13,1,15,1,9,,3,22,5,2004,6,15,8,5,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,22,5,2004,,11,6,2004,,,,,,,,,,,,,,21,9,2004,,23,9,2004,1,,1.20000004768372
"0713010130102101","07130101301021","07130101301",1,1546.44384765625,7,13,1,13,1,21,1,5,,3,28,5,2004,5,30,6,5,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,28,5,2004,,11,6,2004,,,,,,,,,,,,,,21,9,2004,,23,9,2004,1,,1.20000004768372
"0713010130103301","07130101301033","07130101301",1,1546.44384765625,7,13,1,13,1,33,1,9,,3,29,5,2004,6,10,8,5,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,29,5,2004,,11,6,2004,,,,,,,,,,,,,,21,9,2004,,23,9,2004,1,,1.20000004768372
"0713010130103901","07130101301039","07130101301",1,1546.44384765625,7,13,1,13,1,39,1,9,,3,25,5,2004,1,30,3,5,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,25,5,2004,,11,6,2004,,,,,,,,,,,,,,21,9,2004,,23,9,2004,1,,1.20000004768372
"0713010130105701","07130101301057","07130101301",1,1546.44384765625,7,13,1,13,1,57,1,4,,3,23,5,2004,2,30,4,30,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,23,5,2004,,11,6,2004,,,,,,,,,,,,,,21,9,2004,,23,9,2004,1,,1.20000004768372
"0713010130107501","07130101301075","07130101301",1,1546.44384765625,7,13,1,13,1,75,1,2,,3,25,5,2004,3,45,4,55,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,25,5,2004,,11,6,2004,,,,,,,,,,,,,,21,9,2004,,23,9,2004,1,,1.20000004768372
"0713010130109301","07130101301093","07130101301",1,1546.44384765625,7,13,1,13,1,93,1,7,,3,27,5,2004,2,30,4,10,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,27,5,2004,,11,6,2004,,,,,,,,,,,,,,22,9,2004,,23,9,2004,1,,1.20000004768372
"0713010130111101","07130101301111","07130101301",1,1546.44384765625,7,13,1,13,1,111,1,6,,1,26,5,2004,9,30,11,5,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,26,5,2004,,11,6,2004,,,,,,,,,,,,,,21,9,2004,,23,9,2004,1,,1.20000004768372
"0713010130112901","07130101301129","07130101301",1,1546.44384765625,7,13,1,13,1,129,1,9,,3,24,5,2004,2,16,3,50,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,24,5,2004,,11,6,2004,,,,,,,,,,,,,,22,9,2004,,23,9,2004,1,,1.20000004768372
"0713010130114701","07130101301147","07130101301",1,1546.44384765625,7,13,1,13,1,147,1,7,,3,27,5,2004,4,30,6,0,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,27,5,2004,,11,6,2004,,,,,,,,,,,,,,22,9,2004,,24,9,2004,1,,1.20000004768372
"0713010130114703","07130101301147","07130101301",1,1546.44384765625,7,13,1,13,1,147,3,7,,1,27,5,2004,6,5,6,25,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,27,5,2004,,11,6,2004,,,,,,,,,,,,,,22,9,2004,,23,9,2004,1,,1.20000004768372
